location_id,site_name,site_type,address,city,country_code,latitude,longitude
3091,Port Harcourt Farm Site 3091,farm,0657 Ralph Harbor,Port Harcourt,NG,9.434858,27.048973
3092,Tamale Farm Site 3092,farm,2705 Whitaker Springs Suite 398,Tamale,GH,8.463129,17.139385
3093,Lagos Farm Site 3093,farm,96261 Morgan Mews,Lagos,NG,6.37454,19.061225
3094,Port Harcourt Farm Site 3094,farm,79068 Hebert Well,Port Harcourt,NG,6.896888,20.815222
3095,Uyo Farm Site 3095,farm,831 Thomas Falls,Uyo,NG,11.907874,19.041758
3096,Lagos Farm Site 3096,farm,58317 Johnson Lock,Lagos,NG,4.042555,28.619711
3097,Kano Farm Site 3097,farm,177 Garrett Streets Apt. 564,Kano,NG,12.921677,18.920287
3098,Enugu Farm Site 3098,farm,467 Gabriella Island Apt. 454,Enugu,NG,5.422624,6.975499
3099,Kisumu Farm Site 3099,farm,9826 Mercado Plain,Kisumu,KE,13.379248,2.437947
3100,Port Harcourt Farm Site 3100,farm,8382 Johnathan Club Suite 811,Port Harcourt,NG,12.003788,25.243289
3101,Accra Farm Site 3101,farm,718 Reyes Expressway Suite 876,Accra,GH,9.748996,1.13806
3102,Benin City Farm Site 3102,farm,86230 Mitchell Viaduct,Benin City,NG,9.148798,23.63379
3103,Kano Farm Site 3103,farm,4588 Burke Extension Apt. 717,Kano,NG,7.707895,16.2193
3104,Tamale Farm Site 3104,farm,7160 Briana Shoals,Tamale,GH,8.590165,10.188728
3105,Port Harcourt Farm Site 3105,farm,80014 Matthew Rue,Port Harcourt,NG,8.948195,34.196168
3106,Tamale Farm Site 3106,farm,514 Gomez Coves,Tamale,GH,9.535907,17.188317
3107,Abuja Farm Site 3107,farm,3321 Taylor Crescent Suite 022,Abuja,NG,7.338178,3.601932
3108,Port Harcourt Farm Site 3108,farm,503 Johnson Hollow Apt. 269,Port Harcourt,NG,5.152331,13.78235
3109,Benin City Farm Site 3109,farm,928 Williams Haven,Benin City,NG,10.590067,3.669398
3110,Port Harcourt Farm Site 3110,farm,084 Arellano Expressway Suite 845,Port Harcourt,NG,12.492066,4.365233
3111,Uyo Farm Site 3111,farm,76945 Laura Manor,Uyo,NG,5.173201,5.939873
3112,Ibadan Farm Site 3112,farm,070 Cooke Throughway,Ibadan,NG,6.284592,-1.492939
3113,Lagos Farm Site 3113,farm,6049 Chad Underpass,Lagos,NG,7.877366,24.978361
3114,Enugu Farm Site 3114,farm,46063 Jake Islands,Enugu,NG,7.054164,27.362644
3115,Uyo Farm Site 3115,farm,4501 Miller Prairie,Uyo,NG,5.687001,16.592227
3116,Kano Farm Site 3116,farm,957 Eric Lake,Kano,NG,4.003932,0.881824
3117,Uyo Farm Site 3117,farm,989 Ray Curve,Uyo,NG,10.348428,2.805163
3118,Uyo Farm Site 3118,farm,63028 Charles Circle,Uyo,NG,9.322175,16.874051
3119,Abuja Farm Site 3119,farm,0641 Alicia Drive Apt. 586,Abuja,NG,5.284178,11.888045
3120,Nairobi Farm Site 3120,farm,92800 Taylor Village,Nairobi,KE,9.84086,18.681696
3121,Ibadan Farm Site 3121,farm,3355 Logan Neck Suite 545,Ibadan,NG,10.194802,3.549355
3122,Mombasa Farm Site 3122,farm,98156 Vincent Causeway Apt. 709,Mombasa,KE,4.89228,29.57339
3123,Abuja Farm Site 3123,farm,908 Brown Ferry,Abuja,NG,4.387977,22.769298
3124,Kumasi Farm Site 3124,farm,80733 Carol Highway,Kumasi,GH,4.413419,24.657751
3125,Ibadan Farm Site 3125,farm,450 Clark Course Apt. 051,Ibadan,NG,8.743145,32.395396
3126,Ibadan Farm Site 3126,farm,222 Cindy Falls,Ibadan,NG,4.874857,37.195937
3127,Ibadan Farm Site 3127,farm,9875 Powell Turnpike,Ibadan,NG,4.909463,13.82825
3128,Ibadan Farm Site 3128,farm,36203 Vanessa Alley Apt. 115,Ibadan,NG,9.795652,11.798597
3129,Accra Farm Site 3129,farm,537 Stephanie Track,Accra,GH,8.17723,20.035731
3130,Port Harcourt Farm Site 3130,farm,59241 Shea Park,Port Harcourt,NG,4.086837,-3.318786
3131,Benin City Farm Site 3131,farm,91766 Elizabeth Valleys,Benin City,NG,5.423838,19.566834
3132,Kumasi Farm Site 3132,farm,84481 Christopher Lakes,Kumasi,GH,12.860014,5.019878
3133,Enugu Farm Site 3133,farm,43505 Mary Fields Suite 426,Enugu,NG,8.251172,24.592725
3134,Benin City Farm Site 3134,farm,3498 Margaret Station Suite 593,Benin City,NG,9.884494,13.928259
3135,Ibadan Farm Site 3135,farm,924 Burch Village,Ibadan,NG,10.125629,3.517719
3136,Abuja Farm Site 3136,farm,4164 Maria Curve,Abuja,NG,12.733792,28.093382
3137,Mombasa Farm Site 3137,farm,5754 Tanya Drive,Mombasa,KE,5.512729,1.232649
3138,Accra Farm Site 3138,farm,36957 Diamond Hill,Accra,GH,10.75045,27.775407
3139,Ibadan Farm Site 3139,farm,28982 Michael Squares,Ibadan,NG,6.109955,2.097712
3140,Kano Farm Site 3140,farm,57603 Autumn Divide,Kano,NG,13.164928,-2.89418
3141,Nakuru Farm Site 3141,farm,861 Miller Well,Nakuru,KE,9.764084,27.594719
3142,Accra Farm Site 3142,farm,217 Edward Passage,Accra,GH,9.432581,30.715653
3143,Benin City Farm Site 3143,farm,8200 Hanson Spring Suite 551,Benin City,NG,10.124627,21.868836
3144,Uyo Farm Site 3144,farm,120 Walters Hills Suite 123,Uyo,NG,9.606914,9.893329
3145,Enugu Farm Site 3145,farm,96826 Samantha Extension,Enugu,NG,8.76742,19.99858
3146,Benin City Farm Site 3146,farm,035 Johnston Knoll,Benin City,NG,9.452676,5.359306
3147,Kumasi Farm Site 3147,farm,2715 James Mountain,Kumasi,GH,5.108208,6.479326
3148,Lagos Farm Site 3148,farm,65781 Elizabeth Place,Lagos,NG,9.46941,32.158112
3149,Abuja Farm Site 3149,farm,159 Jamie Way,Abuja,NG,11.934132,0.075183
3150,Port Harcourt Farm Site 3150,farm,547 Kelly Lock,Port Harcourt,NG,5.539186,-1.745727
3151,Takoradi Farm Site 3151,farm,0697 Thomas Ramp,Takoradi,GH,11.169557,36.105781
3152,Abuja Farm Site 3152,farm,603 Gibson Park,Abuja,NG,7.922625,30.003815
3153,Abuja Farm Site 3153,farm,6792 Marshall Rapids,Abuja,NG,10.373138,37.499518
3154,Kano Farm Site 3154,farm,196 Calvin Circles,Kano,NG,12.293679,-0.209293
3155,Accra Farm Site 3155,farm,29312 Hailey Canyon,Accra,GH,5.519078,19.277696
3156,Abuja Farm Site 3156,farm,8139 Paul Junctions Suite 730,Abuja,NG,7.676359,8.568649
3157,Kumasi Farm Site 3157,farm,401 Jean Unions Suite 967,Kumasi,GH,5.01862,34.242692
3158,Ibadan Farm Site 3158,farm,91873 Nicole Stream,Ibadan,NG,10.767109,-1.632322
3159,Accra Farm Site 3159,farm,2126 Anna Lane Apt. 409,Accra,GH,8.969975,23.989791
3160,Uyo Farm Site 3160,farm,41589 Curtis Ports Apt. 095,Uyo,NG,12.072778,40.301562
3161,Abuja Farm Site 3161,farm,070 Cynthia Turnpike Suite 633,Abuja,NG,7.671749,40.355711
3162,Accra Farm Site 3162,farm,77364 Timothy Field Apt. 348,Accra,GH,12.376785,23.791972
3163,Kano Farm Site 3163,farm,246 Taylor Walk Suite 010,Kano,NG,13.442364,5.014529
3164,Kano Farm Site 3164,farm,33904 Hamilton Junctions,Kano,NG,10.128384,37.362512
3165,Kumasi Farm Site 3165,farm,4959 Lee Fall Apt. 709,Kumasi,GH,10.616565,25.368487
3166,Abuja Farm Site 3166,farm,0992 Ward Glens Apt. 031,Abuja,NG,7.892375,1.739293
3167,Lagos Farm Site 3167,farm,5200 Courtney Point,Lagos,NG,6.261344,39.988527
3168,Ibadan Farm Site 3168,farm,2614 Elizabeth Islands Apt. 275,Ibadan,NG,11.291911,24.999059
3169,Port Harcourt Farm Site 3169,farm,4930 Kelly Coves Suite 350,Port Harcourt,NG,7.946898,15.71318
3170,Accra Farm Site 3170,farm,99464 Wood Meadows Suite 438,Accra,GH,5.853755,37.599801
3171,Kumasi Farm Site 3171,farm,15233 Randall Highway Apt. 006,Kumasi,GH,5.882076,34.660032
3172,Kano Farm Site 3172,farm,660 Kevin Lane Suite 421,Kano,NG,4.525061,40.290099
3173,Enugu Farm Site 3173,farm,05376 Aaron Shore Suite 941,Enugu,NG,6.693876,13.965413
3174,Abuja Farm Site 3174,farm,522 Jennifer Wall,Abuja,NG,5.908313,3.922867
3175,Kumasi Farm Site 3175,farm,26219 Marco Ways,Kumasi,GH,6.822302,37.64673
3176,Kano Farm Site 3176,farm,660 Holloway Mountains Suite 190,Kano,NG,12.706351,39.581996
3177,Uyo Farm Site 3177,farm,9810 Natalie Viaduct,Uyo,NG,12.130511,2.962388
3178,Lagos Farm Site 3178,farm,2304 Ian Cliff,Lagos,NG,10.335221,38.635484
3179,Tamale Farm Site 3179,farm,379 Paul Lane,Tamale,GH,7.634745,14.243888
3180,Ibadan Farm Site 3180,farm,634 Grant Branch Apt. 934,Ibadan,NG,8.927712,-1.568415
3181,Ibadan Farm Site 3181,farm,7472 Brady Light,Ibadan,NG,4.759247,30.324335
3182,Benin City Farm Site 3182,farm,872 Moyer Squares,Benin City,NG,5.760048,28.183655
3183,Lagos Farm Site 3183,farm,30519 Christopher Wall Suite 158,Lagos,NG,6.302195,20.573231
3184,Kumasi Farm Site 3184,farm,387 Wendy Crossroad,Kumasi,GH,4.720885,25.564087
3185,Kumasi Farm Site 3185,farm,53363 Hardin Islands Apt. 502,Kumasi,GH,7.061578,-1.471266
3186,Enugu Farm Site 3186,farm,448 Juan Camp,Enugu,NG,4.915917,14.415763
3187,Port Harcourt Farm Site 3187,farm,94514 Kristin Flats,Port Harcourt,NG,9.746423,5.753346
3188,Kano Farm Site 3188,farm,9838 Foster Landing Suite 870,Kano,NG,10.175798,4.731007
3189,Takoradi Farm Site 3189,farm,409 Todd Unions,Takoradi,GH,6.42558,38.9604
3190,Ibadan Farm Site 3190,farm,031 Dennis Heights Apt. 824,Ibadan,NG,11.928703,16.221233
3191,Mombasa Farm Site 3191,farm,67786 Matthew Island Apt. 151,Mombasa,KE,6.833642,32.553143
3192,Accra Farm Site 3192,farm,066 Janet Mission,Accra,GH,11.631542,15.709851
3193,Takoradi Farm Site 3193,farm,7743 Richard Oval Apt. 647,Takoradi,GH,6.13726,16.86843
3194,Kano Farm Site 3194,farm,2127 Cynthia Rapids,Kano,NG,4.133831,27.601961
3195,Abuja Farm Site 3195,farm,9518 Vargas Path Suite 109,Abuja,NG,6.771358,20.233701
3196,Uyo Farm Site 3196,farm,54035 Lisa Corner Suite 784,Uyo,NG,4.027709,15.48051
3197,Enugu Farm Site 3197,farm,503 David Rue,Enugu,NG,11.671182,22.221041
3198,Nakuru Farm Site 3198,farm,26653 Robert Court Apt. 502,Nakuru,KE,11.167385,30.725909
3199,Kano Farm Site 3199,farm,3388 Miller Springs Apt. 412,Kano,NG,11.192419,12.731573
3200,Abuja Farm Site 3200,farm,63456 Susan Rue,Abuja,NG,10.55796,37.07248
3201,Port Harcourt Farm Site 3201,farm,12472 Robert Heights Suite 804,Port Harcourt,NG,5.479988,16.01725
3202,Port Harcourt Farm Site 3202,farm,3787 Ramsey Trail Suite 567,Port Harcourt,NG,4.866089,30.084579
3203,Port Harcourt Farm Site 3203,farm,3810 Hill Passage,Port Harcourt,NG,6.492473,31.312863
3204,Lagos Farm Site 3204,farm,893 Samantha Vista,Lagos,NG,5.589079,31.411483
3205,Uyo Farm Site 3205,farm,35590 Ramirez Knolls,Uyo,NG,7.592828,8.392273
3206,Port Harcourt Farm Site 3206,farm,812 Parker Glen,Port Harcourt,NG,12.356309,28.204294
3207,Uyo Farm Site 3207,farm,9005 Taylor Rue,Uyo,NG,4.844795,-0.986875
3208,Kano Farm Site 3208,farm,51476 Darlene Ports,Kano,NG,7.677876,30.806475
3209,Accra Farm Site 3209,farm,777 Ashley Lights Suite 998,Accra,GH,6.36849,22.586086
3210,Enugu Farm Site 3210,farm,0791 Rivera Ford,Enugu,NG,7.014022,25.112521
3211,Benin City Farm Site 3211,farm,60893 Holly Stravenue Suite 268,Benin City,NG,13.411335,24.136927
3212,Ibadan Farm Site 3212,farm,10181 Davidson Course Apt. 083,Ibadan,NG,9.774828,14.127452
3213,Port Harcourt Farm Site 3213,farm,6320 Bailey Mountains Apt. 182,Port Harcourt,NG,4.918789,19.001678
3214,Kumasi Farm Site 3214,farm,968 Clark Land,Kumasi,GH,11.702713,22.97359
3215,Enugu Farm Site 3215,farm,26075 Roberta Ferry Apt. 005,Enugu,NG,11.272509,27.598867
3216,Benin City Farm Site 3216,farm,591 Stephanie Corner Apt. 639,Benin City,NG,10.612654,13.628004
3217,Kumasi Farm Site 3217,farm,533 Jodi Parks Apt. 000,Kumasi,GH,6.862036,5.215703
3218,Abuja Farm Site 3218,farm,18944 Donna Unions,Abuja,NG,10.595349,-1.965685
3219,Port Harcourt Farm Site 3219,farm,5970 Booker Square Suite 914,Port Harcourt,NG,4.697125,11.887419
3220,Lagos Farm Site 3220,farm,257 Mary Wall Suite 794,Lagos,NG,4.02977,33.494686
3221,Benin City Farm Site 3221,farm,97788 Luis Springs,Benin City,NG,10.223756,8.329792
3222,Uyo Farm Site 3222,farm,044 Blake Coves,Uyo,NG,8.305072,4.957641
3223,Lagos Farm Site 3223,farm,583 Francis Center,Lagos,NG,11.602102,9.16656
3224,Lagos Farm Site 3224,farm,13397 White Land,Lagos,NG,11.257563,38.565409
3225,Ibadan Farm Site 3225,farm,80671 William Pines Apt. 453,Ibadan,NG,4.956526,24.184985
3226,Nakuru Farm Site 3226,farm,938 Melissa Crescent Suite 477,Nakuru,KE,6.607106,17.786379
3227,Ibadan Farm Site 3227,farm,159 Gonzalez Cliffs,Ibadan,NG,9.18873,29.463938
3228,Lagos Farm Site 3228,farm,4968 Calhoun Cliffs Apt. 289,Lagos,NG,10.342309,38.176112
3229,Port Harcourt Farm Site 3229,farm,56988 Smith Gateway,Port Harcourt,NG,10.889778,-0.142283
3230,Port Harcourt Farm Site 3230,farm,6442 Sean Passage Apt. 586,Port Harcourt,NG,10.505093,5.676832
3231,Abuja Farm Site 3231,farm,456 Mark Light,Abuja,NG,9.974421,-1.087553
3232,Abuja Farm Site 3232,farm,04633 Saunders Extensions,Abuja,NG,9.734378,38.805055
3233,Port Harcourt Farm Site 3233,farm,2662 Denise Vista Suite 898,Port Harcourt,NG,11.046184,-0.859648
3234,Takoradi Farm Site 3234,farm,7297 Robert Cove,Takoradi,GH,10.672762,13.062631
3235,Tamale Farm Site 3235,farm,1892 Conner Way Suite 021,Tamale,GH,13.303375,34.274153
3236,Nakuru Farm Site 3236,farm,713 Pamela Manors Apt. 831,Nakuru,KE,11.895842,29.498051
3237,Abuja Farm Site 3237,farm,0592 Henry Islands Apt. 784,Abuja,NG,8.260765,7.802946
3238,Ibadan Farm Site 3238,farm,52691 Fischer Shoals Suite 501,Ibadan,NG,7.025362,4.578284
3239,Uyo Farm Site 3239,farm,55738 Sandra Flat,Uyo,NG,8.517008,40.642423
3240,Kano Farm Site 3240,farm,7540 Pennington Pine,Kano,NG,10.168032,18.188556
3241,Lagos Farm Site 3241,farm,066 Daniel Locks Suite 474,Lagos,NG,11.346796,25.138782
3242,Uyo Farm Site 3242,farm,673 Anthony Crossroad,Uyo,NG,4.01198,7.407072
3243,Abuja Farm Site 3243,farm,319 Guerra Pike Apt. 351,Abuja,NG,9.107738,6.834761
3244,Kano Farm Site 3244,farm,1772 Brittany Bridge Suite 829,Kano,NG,4.034737,8.058455
3245,Ibadan Farm Site 3245,farm,0445 Kelly Wall Suite 106,Ibadan,NG,10.074763,11.090593
3246,Benin City Farm Site 3246,farm,764 Charles Garden Suite 765,Benin City,NG,8.700845,16.504172
3247,Benin City Farm Site 3247,farm,16163 John Alley Apt. 573,Benin City,NG,5.794767,26.576783
3248,Nairobi Farm Site 3248,farm,61847 Sanchez Vista Apt. 292,Nairobi,KE,4.295357,26.727249
3249,Uyo Farm Site 3249,farm,175 Flores Parks,Uyo,NG,6.741285,28.040515
3250,Kano Farm Site 3250,farm,2581 Horton Well Suite 428,Kano,NG,6.965424,38.732261
3251,Lagos Farm Site 3251,farm,93475 Autumn Roads Suite 405,Lagos,NG,12.141861,27.955111
3252,Nairobi Farm Site 3252,farm,73335 Taylor Oval Suite 826,Nairobi,KE,9.475859,21.136194
3253,Benin City Farm Site 3253,farm,195 Stacey Port Suite 847,Benin City,NG,9.695526,19.508537
3254,Lagos Farm Site 3254,farm,431 Harrington Forge Apt. 162,Lagos,NG,9.789743,39.699393
3255,Nairobi Farm Site 3255,farm,195 Tracey Meadow,Nairobi,KE,7.935542,14.317241
3256,Port Harcourt Farm Site 3256,farm,951 Smith Flats Apt. 567,Port Harcourt,NG,7.930644,4.304742
3257,Benin City Farm Site 3257,farm,7328 Jackson Parkway Apt. 128,Benin City,NG,5.213657,25.373287
3258,Benin City Farm Site 3258,farm,9086 Susan Run Suite 304,Benin City,NG,9.770439,36.969384
3259,Nairobi Farm Site 3259,farm,902 Christopher Squares,Nairobi,KE,7.348419,35.136279
3260,Benin City Farm Site 3260,farm,871 Kayla Wells,Benin City,NG,6.18959,32.892481
3261,Accra Farm Site 3261,farm,198 Jennifer Street Apt. 652,Accra,GH,8.064931,1.695878
3262,Lagos Farm Site 3262,farm,89361 Owen Highway,Lagos,NG,12.83257,9.996183
3263,Ibadan Farm Site 3263,farm,90768 Mills Parkway Suite 003,Ibadan,NG,12.31657,1.042633
3264,Kumasi Farm Site 3264,farm,2176 Rodgers Common Suite 017,Kumasi,GH,7.805775,-3.024431
3265,Kano Farm Site 3265,farm,69904 Robert Inlet Apt. 481,Kano,NG,4.544212,18.863714
3266,Benin City Farm Site 3266,farm,090 Cervantes Via Suite 795,Benin City,NG,5.18981,30.814284
3267,Nairobi Farm Site 3267,farm,34721 Jordan Locks,Nairobi,KE,4.961827,0.175264
3268,Enugu Farm Site 3268,farm,89369 Melvin Station,Enugu,NG,13.28257,25.767505
3269,Kisumu Farm Site 3269,farm,6897 Donna Square Suite 668,Kisumu,KE,8.731657,38.936253
3270,Accra Farm Site 3270,farm,23007 Bailey Parkway,Accra,GH,6.819529,1.64294
3271,Kano Farm Site 3271,farm,5089 Hogan View Apt. 635,Kano,NG,5.893432,34.726919
3272,Lagos Farm Site 3272,farm,326 Michael Green,Lagos,NG,12.610707,23.100637
3273,Benin City Farm Site 3273,farm,962 Andrew Bridge Suite 426,Benin City,NG,5.908592,7.91127
3274,Ibadan Farm Site 3274,farm,19025 Kenneth Garden,Ibadan,NG,9.062523,31.701424
3275,Tamale Farm Site 3275,farm,6153 Michael Glens,Tamale,GH,6.861692,29.468506
3276,Nakuru Farm Site 3276,farm,70042 Hernandez Crest,Nakuru,KE,6.304369,2.169673
3277,Kano Farm Site 3277,farm,801 Andrea Brook Apt. 496,Kano,NG,7.60282,23.578133
3278,Benin City Farm Site 3278,farm,35526 Tracy Ford Suite 702,Benin City,NG,12.173727,31.621268
3279,Enugu Farm Site 3279,farm,314 Howell Ford,Enugu,NG,5.529015,37.403383
3280,Ibadan Farm Site 3280,farm,922 Christopher Course Apt. 169,Ibadan,NG,4.472173,6.873864
3281,Kumasi Farm Site 3281,farm,189 Martin Meadow,Kumasi,GH,12.421165,16.856357
3282,Nairobi Farm Site 3282,farm,742 Henderson Mount Suite 329,Nairobi,KE,12.479609,32.968433
3283,Benin City Farm Site 3283,farm,0460 Michelle Forest Suite 593,Benin City,NG,10.983426,38.253515
3284,Ibadan Farm Site 3284,farm,98566 Dudley Fall,Ibadan,NG,9.919117,18.161509
3285,Port Harcourt Farm Site 3285,farm,62376 Reed Islands,Port Harcourt,NG,10.463612,11.336455
3286,Abuja Farm Site 3286,farm,216 Brandon Overpass Suite 970,Abuja,NG,11.588807,25.456462
3287,Benin City Farm Site 3287,farm,581 Garcia Parkway,Benin City,NG,10.147058,35.771725
3288,Nairobi Farm Site 3288,farm,689 James Ramp Suite 155,Nairobi,KE,4.840338,-0.484432
3289,Ibadan Farm Site 3289,farm,6130 Thomas Fords,Ibadan,NG,8.30346,4.436913
3290,Abuja Farm Site 3290,farm,361 Rivas Harbors Suite 983,Abuja,NG,12.793238,39.622303
3291,Tamale Farm Site 3291,farm,38246 Amy Shore,Tamale,GH,11.57366,1.11192
3292,Abuja Farm Site 3292,farm,22015 Samantha Isle Suite 009,Abuja,NG,12.954853,12.077914
3293,Ibadan Farm Site 3293,farm,333 Gordon Trafficway Apt. 998,Ibadan,NG,10.873447,35.795248
3294,Abuja Farm Site 3294,farm,063 Andrea Corners Apt. 445,Abuja,NG,7.049536,32.036545
3295,Benin City Farm Site 3295,farm,55625 Craig Mills Suite 165,Benin City,NG,13.229971,20.150231
3296,Port Harcourt Farm Site 3296,farm,03423 Sarah Coves Apt. 239,Port Harcourt,NG,7.139476,33.726331
3297,Nairobi Farm Site 3297,farm,285 Hannah Forge,Nairobi,KE,5.281372,9.581595
3298,Tamale Farm Site 3298,farm,1885 Parks Village Suite 492,Tamale,GH,9.362358,24.801321
3299,Uyo Farm Site 3299,farm,38404 Harry Gardens Suite 289,Uyo,NG,11.231459,38.786171
3300,Lagos Farm Site 3300,farm,7890 April Pike Suite 076,Lagos,NG,9.156831,16.779755
3301,Tamale Farm Site 3301,farm,209 Katie Inlet,Tamale,GH,10.356868,17.703926
3302,Enugu Farm Site 3302,farm,7227 Brandy Road,Enugu,NG,8.01027,17.90437
3303,Benin City Farm Site 3303,farm,205 Brian Stravenue Apt. 089,Benin City,NG,11.239889,24.427782
3304,Kano Farm Site 3304,farm,8435 Blackburn Ranch Apt. 618,Kano,NG,12.215778,-1.518737
3305,Benin City Farm Site 3305,farm,85817 Spears Square,Benin City,NG,10.389939,-3.217167
3306,Benin City Farm Site 3306,farm,85600 Williamson Mountain,Benin City,NG,7.032975,0.830309
3307,Ibadan Farm Site 3307,farm,1147 Kevin Rue,Ibadan,NG,8.226199,27.730441
3308,Benin City Farm Site 3308,farm,46740 Jones Locks Apt. 256,Benin City,NG,9.551902,29.810529
3309,Port Harcourt Farm Site 3309,farm,2516 Barbara Glens,Port Harcourt,NG,13.440074,39.821545
3310,Kisumu Farm Site 3310,farm,782 Jeffrey Ramp,Kisumu,KE,7.251309,23.390475
3311,Kano Farm Site 3311,farm,505 Chris Extensions Apt. 428,Kano,NG,6.458437,38.304732
3312,Kano Farm Site 3312,farm,0051 Jeremy Spring,Kano,NG,8.528073,29.778449
3313,Enugu Farm Site 3313,farm,48491 Hall Avenue Apt. 100,Enugu,NG,4.787912,5.343665
3314,Kano Farm Site 3314,farm,509 Daugherty Courts,Kano,NG,11.75069,39.609403
3315,Tamale Farm Site 3315,farm,9323 Gray Extensions Apt. 118,Tamale,GH,8.862502,14.359301
3316,Lagos Farm Site 3316,farm,3196 Underwood Glen Apt. 801,Lagos,NG,9.927287,9.869602
3317,Mombasa Farm Site 3317,farm,448 Paul Underpass,Mombasa,KE,4.225951,-2.831998
3318,Ibadan Farm Site 3318,farm,633 Gordon Prairie Suite 462,Ibadan,NG,5.19743,36.209455
3319,Ibadan Farm Site 3319,farm,8366 David Common,Ibadan,NG,7.005057,0.898769
3320,Nairobi Farm Site 3320,farm,74650 Cruz Divide,Nairobi,KE,8.356276,-1.935065
3321,Lagos Farm Site 3321,farm,07672 Nicole Street,Lagos,NG,10.976474,13.693968
3322,Lagos Farm Site 3322,farm,2641 Christopher Key,Lagos,NG,11.65227,8.03103
3323,Ibadan Farm Site 3323,farm,235 Adam Port,Ibadan,NG,4.23087,25.208904
3324,Uyo Farm Site 3324,farm,39599 Scott Pike,Uyo,NG,5.219699,3.735927
3325,Uyo Farm Site 3325,farm,1743 Diaz Port,Uyo,NG,9.38242,17.772983
3326,Port Harcourt Farm Site 3326,farm,975 Harvey Prairie,Port Harcourt,NG,11.157202,1.663132
3327,Benin City Farm Site 3327,farm,734 Brooks Terrace,Benin City,NG,4.757329,27.366174
3328,Port Harcourt Farm Site 3328,farm,9504 Bowen Plains Apt. 137,Port Harcourt,NG,9.626015,23.224103
3329,Accra Farm Site 3329,farm,08225 Hardy Grove,Accra,GH,12.464678,40.67355
3330,Nakuru Farm Site 3330,farm,0772 Wise Summit,Nakuru,KE,10.118746,13.756179
3331,Tamale Farm Site 3331,farm,0058 Catherine Lodge,Tamale,GH,4.462206,10.124241
3332,Takoradi Farm Site 3332,farm,68720 Michelle Terrace Apt. 441,Takoradi,GH,4.982188,34.326294
3333,Enugu Farm Site 3333,farm,045 Rick Branch,Enugu,NG,8.821986,25.123504
3334,Uyo Farm Site 3334,farm,29342 Ryan Way,Uyo,NG,5.057775,11.420875
3335,Enugu Farm Site 3335,farm,165 Mcdaniel Union,Enugu,NG,6.861057,21.979189
3336,Lagos Farm Site 3336,farm,057 Hamilton Lake,Lagos,NG,4.034889,30.746411
3337,Nairobi Farm Site 3337,farm,590 Joseph Canyon,Nairobi,KE,4.222734,33.115037
3338,Nakuru Farm Site 3338,farm,8048 Erica Brooks,Nakuru,KE,10.312716,22.355844
3339,Takoradi Farm Site 3339,farm,77463 Lopez Meadows,Takoradi,GH,12.132087,23.000616
3340,Benin City Farm Site 3340,farm,173 Brown Streets,Benin City,NG,5.277352,0.564833
