loyalty_id,customer_id,store_format,tier,points_balance,enrolment_date
10822,21485,flagship,bronze,48781,2022-04-27
10823,21485,express,bronze,39831,2023-11-13
10824,21486,flagship,bronze,21550,2021-05-09
10825,21490,online,bronze,8834,2019-09-12
10826,21492,online,bronze,15078,2023-01-02
10827,21494,standard,bronze,8491,2021-07-22
10828,21494,express,bronze,47334,2023-05-15
10829,21495,standard,bronze,6374,2020-01-24
10830,21497,online,bronze,1902,2022-05-19
10831,21501,standard,bronze,10774,2024-12-23
10832,21502,express,silver,26668,2023-01-19
10833,21504,standard,gold,22736,2024-12-03
10834,21508,express,bronze,49023,2022-10-27
10835,21510,express,silver,29608,2020-10-05
10836,21512,express,bronze,38534,2024-01-23
10837,21513,flagship,bronze,1041,2020-11-05
10838,21516,express,silver,14619,2023-11-19
10839,21517,flagship,silver,17927,2023-03-05
10840,21519,online,bronze,20569,2019-05-21
10841,21519,standard,silver,28276,2020-05-04
10842,21522,flagship,bronze,37392,2022-02-21
10843,21525,flagship,bronze,45571,2025-06-06
10844,21525,standard,bronze,40776,2020-10-05
10845,21526,express,silver,7489,2023-11-10
10846,21526,flagship,bronze,25543,2023-10-30
10847,21528,flagship,bronze,39569,2022-06-16
10848,21528,express,silver,2158,2023-07-02
10849,21531,online,silver,45216,2021-11-28
10850,21537,standard,bronze,7029,2025-11-19
10851,21540,express,bronze,29408,2024-05-14
10852,21541,online,bronze,38137,2022-11-07
10853,21543,online,silver,20652,2020-11-18
10854,21544,standard,silver,7681,2021-02-05
10855,21547,online,bronze,47483,2024-01-27
10856,21547,standard,bronze,10892,2021-12-10
10857,21550,standard,bronze,2139,2021-09-01
10858,21553,express,bronze,20413,2021-09-11
10859,21554,online,bronze,30627,2024-09-25
10860,21555,online,gold,17486,2024-06-19
10861,21556,online,gold,27010,2020-04-04
10862,21560,standard,silver,13569,2024-05-21
10863,21562,express,bronze,8461,2022-10-28
10864,21563,express,silver,49399,2025-12-01
10865,21565,express,bronze,27314,2022-11-15
10866,21567,standard,silver,21899,2023-12-15
10867,21568,online,silver,25850,2026-03-15
10868,21570,standard,bronze,9584,2024-05-12
10869,21572,flagship,bronze,3735,2022-02-18
10870,21573,flagship,bronze,40580,2020-08-02
10871,21576,standard,silver,25197,2026-04-28
10872,21576,express,gold,21132,2023-03-23
10873,21584,flagship,silver,31261,2024-02-18
10874,21585,flagship,silver,32044,2024-01-06
10875,21587,online,bronze,23028,2025-05-13
10876,21588,online,bronze,28342,2024-05-07
10877,21591,standard,bronze,32190,2020-06-01
10878,21592,flagship,bronze,20597,2024-06-22
10879,21592,standard,silver,19344,2020-03-26
10880,21597,online,bronze,35362,2020-05-15
10881,21599,online,platinum,36858,2025-10-06
10882,21599,express,gold,24505,2021-07-17
10883,21600,standard,bronze,38017,2022-03-12
10884,21601,online,bronze,37858,2026-02-21
10885,21605,express,bronze,42788,2026-06-15
10886,21609,online,silver,8220,2025-11-10
10887,21610,express,bronze,15463,2026-04-29
10888,21613,express,bronze,22112,2023-03-20
10889,21614,express,bronze,20509,2025-07-15
10890,21614,online,gold,31125,2022-12-05
10891,21616,online,gold,11269,2026-04-15
10892,21617,express,bronze,2848,2019-12-29
10893,21617,standard,bronze,40831,2023-02-10
10894,21618,express,silver,23425,2020-09-22
10895,21619,online,bronze,35151,2025-02-15
10896,21619,flagship,silver,27945,2019-04-29
10897,21626,flagship,bronze,5905,2025-11-23
10898,21628,online,silver,10417,2023-08-06
10899,21629,flagship,platinum,30385,2020-06-29
10900,21631,standard,bronze,34716,2024-05-07
10901,21633,express,gold,31495,2025-12-23
10902,21634,standard,bronze,22422,2021-01-15
10903,21634,flagship,gold,38791,2021-09-11
10904,21636,flagship,gold,36281,2023-11-25
10905,21638,standard,silver,43954,2024-04-01
10906,21639,online,bronze,15977,2025-06-13
10907,21640,online,bronze,3063,2021-02-23
10908,21643,standard,bronze,30784,2024-08-15
10909,21646,express,bronze,48446,2021-02-11
10910,21649,flagship,gold,27575,2019-11-19
10911,21650,online,bronze,32029,2022-02-24
10912,21653,standard,bronze,5834,2024-08-01
10913,21656,express,bronze,8515,2025-07-07
10914,21657,express,gold,10062,2020-04-29
10915,21659,express,gold,33124,2023-01-09
10916,21659,flagship,gold,34315,2024-06-11
10917,21660,flagship,bronze,4772,2024-10-20
10918,21662,standard,platinum,32891,2023-07-20
10919,21669,standard,gold,22280,2023-10-18
10920,21672,online,silver,33297,2024-06-21
10921,21675,flagship,silver,2398,2022-10-28
10922,21676,flagship,bronze,44524,2021-02-01
10923,21678,flagship,silver,43920,2022-10-06
10924,21678,standard,bronze,8755,2023-01-26
10925,21679,standard,bronze,8692,2019-05-28
10926,21681,flagship,bronze,1249,2024-11-09
10927,21681,express,gold,43262,2025-07-03
10928,21682,express,silver,44202,2020-02-04
10929,21683,flagship,bronze,9817,2021-08-26
10930,21684,online,bronze,30416,2021-08-04
10931,21687,flagship,bronze,36401,2020-06-18
10932,21688,express,bronze,1256,2019-10-14
10933,21688,flagship,bronze,46529,2019-08-27
10934,21689,express,silver,25922,2019-04-24
10935,21690,online,bronze,19076,2021-07-30
10936,21691,flagship,bronze,1228,2024-07-22
10937,21691,express,bronze,15277,2022-05-13
10938,21694,standard,bronze,29476,2021-11-27
10939,21697,flagship,bronze,16788,2022-10-26
10940,21698,online,silver,43596,2019-04-07
10941,21699,standard,silver,39768,2024-03-11
10942,21701,flagship,bronze,13473,2024-07-21
10943,21707,express,silver,5046,2021-09-18
10944,21709,standard,bronze,44028,2022-01-19
10945,21709,express,bronze,2430,2021-01-28
10946,21710,standard,bronze,18448,2023-01-09
10947,21713,express,silver,34079,2022-02-07
10948,21719,express,bronze,14009,2021-02-11
10949,21721,flagship,bronze,10503,2020-04-18
10950,21726,standard,bronze,49014,2020-04-27
10951,21727,flagship,bronze,32474,2020-06-23
10952,21727,express,bronze,44346,2019-06-24
10953,21728,standard,gold,27929,2025-08-30
10954,21729,express,bronze,46261,2023-03-03
10955,21729,standard,gold,19584,2024-04-18
10956,21732,online,platinum,34585,2021-06-20
10957,21737,online,bronze,28426,2023-02-03
10958,21738,express,bronze,6642,2020-11-13
10959,21740,online,bronze,13275,2025-08-24
10960,21740,standard,silver,9191,2023-03-10
10961,21742,online,bronze,12460,2025-12-08
10962,21746,express,bronze,21269,2023-05-27
10963,21747,flagship,bronze,3601,2022-01-05
10964,21748,online,bronze,7603,2023-11-23
10965,21749,flagship,bronze,24253,2021-05-16
10966,21752,flagship,bronze,20555,2020-11-07
10967,21754,standard,silver,13253,2019-04-15
10968,21758,online,bronze,3919,2023-09-09
10969,21759,standard,gold,3437,2022-07-20
10970,21760,express,bronze,20035,2019-02-01
10971,21761,express,gold,22289,2021-05-28
10972,21762,flagship,bronze,26533,2020-12-30
10973,21763,flagship,bronze,11412,2020-03-27
10974,21765,flagship,bronze,34981,2024-03-10
10975,21766,standard,bronze,49235,2020-12-05
10976,21766,flagship,bronze,4599,2025-01-15
10977,21767,flagship,bronze,36978,2025-04-12
10978,21769,standard,silver,20776,2023-01-29
10979,21770,online,bronze,40394,2019-06-02
10980,21771,online,bronze,48415,2020-10-16
10981,21776,express,bronze,31634,2025-02-09
10982,21776,standard,bronze,30108,2019-05-04
10983,21778,express,bronze,22331,2024-03-04
10984,21783,standard,gold,20626,2019-11-08
10985,21783,flagship,bronze,31876,2022-12-19
10986,21784,express,silver,35765,2019-03-13
10987,21784,standard,silver,43452,2021-02-14
10988,21791,online,bronze,8637,2022-11-15
10989,21792,flagship,silver,38353,2025-12-09
10990,21796,express,bronze,45054,2021-01-16
10991,21796,flagship,platinum,1255,2023-11-03
10992,21801,express,bronze,33752,2022-11-29
10993,21802,flagship,bronze,1707,2022-02-03
10994,21803,express,silver,8731,2025-05-04
10995,21803,online,silver,7438,2021-08-07
10996,21804,standard,bronze,49158,2026-01-16
10997,21805,flagship,bronze,6927,2019-06-21
10998,21807,flagship,bronze,15235,2021-12-15
10999,21807,express,bronze,21411,2025-12-24
11000,21810,standard,bronze,26846,2024-05-17
11001,21810,online,bronze,48387,2020-09-08
11002,21814,flagship,bronze,26121,2022-03-19
11003,21815,express,silver,42389,2025-12-11
11004,21816,online,silver,33841,2022-04-15
11005,21818,flagship,bronze,30874,2024-11-17
11006,21818,standard,bronze,37983,2024-09-22
11007,21819,express,silver,14048,2020-08-02
11008,21820,online,bronze,4405,2024-10-18
11009,21822,express,silver,27808,2021-10-12
11010,21822,flagship,bronze,20035,2024-03-05
11011,21824,standard,gold,44614,2026-01-16
11012,21825,express,bronze,36536,2019-02-28
11013,21826,standard,gold,28814,2021-09-29
11014,21827,standard,silver,45393,2024-02-08
11015,21827,flagship,silver,31180,2023-07-31
11016,21829,standard,silver,8673,2022-02-04
11017,21830,flagship,silver,8001,2024-02-11
11018,21834,flagship,bronze,32706,2021-07-01
11019,21839,standard,bronze,47954,2021-11-01
11020,21839,express,bronze,47335,2023-07-15
11021,21840,online,silver,14833,2025-11-11
11022,21842,express,bronze,16896,2026-04-02
11023,21842,online,bronze,32053,2023-05-04
11024,21843,flagship,bronze,4052,2024-01-25
11025,21844,standard,silver,13053,2024-02-10
11026,21844,flagship,gold,25935,2019-05-17
11027,21845,standard,bronze,27257,2026-06-19
11028,21847,flagship,silver,25969,2022-03-22
11029,21847,standard,bronze,45448,2022-04-07
11030,21848,flagship,silver,37209,2022-02-28
11031,21849,online,bronze,31767,2025-06-27
11032,21851,standard,silver,34695,2026-06-05
11033,21853,flagship,silver,39857,2025-06-13
11034,21854,standard,silver,26580,2019-07-19
11035,21855,flagship,silver,46406,2022-05-15
11036,21858,express,gold,35899,2025-12-12
11037,21861,standard,silver,4784,2025-03-26
11038,21864,express,bronze,49340,2021-10-30
11039,21866,standard,silver,47417,2020-02-20
11040,21866,online,bronze,17860,2023-09-17
11041,21867,standard,gold,47983,2019-05-03
11042,21868,standard,bronze,48426,2019-01-04
11043,21874,flagship,silver,41733,2023-10-08
11044,21879,express,bronze,6869,2020-10-03
11045,21883,express,bronze,39750,2024-04-13
11046,21884,standard,bronze,27607,2020-09-04
11047,21886,online,gold,2388,2019-02-22
11048,21887,online,gold,17322,2025-04-19
11049,21896,express,bronze,7112,2023-10-28
11050,21901,flagship,platinum,12547,2025-04-27
11051,21907,online,bronze,40143,2019-10-30
11052,21910,standard,bronze,30672,2026-04-13
11053,21912,flagship,bronze,24909,2020-06-01
11054,21914,online,bronze,43282,2024-06-16
11055,21916,express,silver,20451,2021-10-14
11056,21917,flagship,bronze,37619,2023-01-08
11057,21917,standard,bronze,31838,2019-04-04
11058,21921,online,bronze,2270,2019-11-14
11059,21922,online,bronze,41990,2019-03-07
11060,21922,flagship,silver,23886,2019-11-25
11061,21923,flagship,silver,12438,2026-06-17
11062,21929,standard,silver,38108,2020-05-05
11063,21929,express,bronze,32996,2023-02-14
11064,21934,standard,bronze,43187,2024-08-14
11065,21935,flagship,silver,7452,2022-03-10
11066,21936,flagship,bronze,42652,2022-01-04
11067,21937,online,silver,30283,2023-02-28
11068,21937,flagship,bronze,12380,2022-06-23
11069,21940,flagship,silver,26316,2026-03-23
11070,21940,online,bronze,34743,2021-02-19
11071,21941,express,bronze,15538,2021-09-27
11072,21947,online,bronze,26204,2025-08-16
11073,21948,standard,gold,48457,2025-10-20
11074,21950,express,silver,39685,2023-12-09
11075,21951,flagship,silver,30717,2020-09-14
11076,21954,flagship,silver,33613,2021-06-24
11077,21954,express,bronze,47854,2026-05-07
11078,21956,flagship,silver,6699,2023-03-08
11079,21957,flagship,silver,29898,2025-01-21
11080,21958,standard,bronze,26016,2022-12-06
11081,21961,express,silver,5043,2021-01-04
11082,21962,standard,gold,3776,2021-06-23
11083,21963,express,bronze,46185,2024-01-13
11084,21965,flagship,bronze,14555,2020-07-23
11085,21969,online,silver,8677,2024-04-05
11086,21972,express,silver,26193,2026-06-23
11087,21973,flagship,gold,3989,2019-07-06
11088,21975,flagship,bronze,26222,2019-09-17
11089,21978,flagship,bronze,4471,2025-04-01
11090,21979,flagship,bronze,42329,2023-04-01
11091,21980,express,bronze,43975,2021-11-10
11092,21984,flagship,bronze,7560,2024-07-01
11093,21986,online,bronze,23021,2020-11-18
11094,21988,online,silver,19010,2020-03-13
11095,21988,standard,bronze,29109,2024-04-06
11096,21991,flagship,bronze,16506,2024-06-03
11097,21991,online,bronze,591,2023-04-22
11098,21993,standard,bronze,25986,2025-08-22
11099,21995,express,bronze,7623,2021-07-05
11100,21998,flagship,bronze,4221,2022-12-01
11101,21998,online,bronze,47047,2019-02-15
11102,21999,standard,bronze,44202,2022-04-07
11103,22000,standard,silver,17888,2025-07-02
11104,22004,standard,bronze,36444,2025-12-09
11105,22006,online,bronze,20319,2023-05-23
11106,22007,express,silver,48949,2021-02-24
11107,22007,online,bronze,11033,2026-06-04
11108,22011,standard,gold,29028,2019-05-28
11109,22016,express,bronze,3736,2020-02-06
11110,22017,online,gold,8552,2024-04-09
11111,22020,express,silver,10610,2023-08-26
11112,22021,online,silver,37462,2024-08-27
11113,22023,express,silver,35471,2022-09-15
11114,22026,online,gold,12207,2022-08-19
11115,22028,online,bronze,31070,2022-01-12
11116,22028,standard,bronze,14620,2019-08-19
11117,22029,standard,silver,18634,2024-11-04
11118,22030,express,silver,38110,2024-06-26
11119,22036,express,silver,27529,2022-03-25
11120,22038,flagship,silver,44475,2024-11-20
11121,22039,standard,bronze,21904,2022-07-05
11122,22040,standard,silver,18522,2021-06-04
11123,22042,standard,silver,4089,2022-05-19
11124,22045,express,bronze,38262,2019-02-01
11125,22054,flagship,bronze,10055,2026-05-25
11126,22058,online,platinum,31501,2019-01-28
11127,22061,express,bronze,44803,2025-11-05
11128,22063,express,bronze,30383,2022-12-15
11129,22065,standard,bronze,28134,2022-11-25
11130,22066,express,bronze,29723,2024-11-24
11131,22067,express,bronze,3364,2025-11-10
11132,22069,flagship,silver,3095,2024-12-17
11133,22073,express,bronze,19633,2020-12-19
11134,22074,standard,gold,18307,2023-04-30
11135,22075,express,bronze,43915,2020-03-02
11136,22076,online,silver,29035,2021-05-03
11137,22077,express,bronze,18722,2019-06-22
11138,22079,flagship,bronze,28562,2020-03-11
11139,22079,online,silver,43279,2019-01-15
11140,22083,online,bronze,35718,2026-04-01
11141,22083,flagship,bronze,38027,2020-05-01
11142,22084,flagship,bronze,46088,2022-09-16
11143,22084,standard,bronze,10296,2024-09-25
11144,22088,flagship,bronze,45846,2022-12-26
11145,22089,express,bronze,42851,2024-09-25
11146,22090,express,bronze,20961,2026-06-10
11147,22091,standard,gold,39282,2021-07-16
11148,22091,online,bronze,17261,2024-01-10
11149,22093,express,bronze,10116,2025-11-09
11150,22094,express,bronze,21898,2023-05-01
11151,22095,express,silver,29723,2026-01-26
11152,22095,online,bronze,25483,2023-11-17
11153,22098,online,bronze,13769,2023-06-26
11154,22101,standard,bronze,32981,2021-03-15
11155,22102,online,bronze,9355,2023-07-08
11156,22103,flagship,bronze,26357,2019-10-09
11157,22107,online,bronze,44833,2024-12-24
11158,22112,express,bronze,3587,2019-01-08
11159,22113,flagship,silver,40050,2019-07-30
11160,22114,flagship,bronze,27970,2025-12-27
11161,22115,flagship,silver,39110,2021-08-22
11162,22117,standard,silver,42725,2021-10-13
11163,22120,standard,bronze,30187,2026-06-12
11164,22122,express,silver,11271,2021-06-03
11165,22122,standard,bronze,15078,2020-09-21
11166,22125,flagship,bronze,46525,2020-03-24
11167,22128,flagship,bronze,47554,2019-09-17
11168,22128,standard,silver,44071,2019-11-25
11169,22133,express,bronze,7214,2019-11-30
11170,22135,flagship,silver,5299,2024-04-01
11171,22135,online,bronze,38235,2023-12-11
11172,22140,flagship,bronze,4690,2019-05-26
11173,22142,flagship,gold,15230,2024-10-31
11174,22143,flagship,gold,47747,2019-08-22
11175,22144,flagship,silver,49948,2025-09-07
11176,22144,online,silver,14949,2022-10-26
11177,22145,standard,silver,1638,2020-01-20
11178,22148,online,bronze,17224,2023-01-11
11179,22150,online,bronze,46763,2025-04-23
11180,22151,express,bronze,5688,2022-08-12
11181,22155,express,bronze,43615,2023-06-07
11182,22156,online,bronze,49046,2019-05-25
11183,22156,standard,gold,35732,2019-07-04
11184,22157,flagship,bronze,48581,2024-11-27
11185,22157,standard,bronze,14918,2021-08-13
11186,22159,online,bronze,43291,2020-05-26
11187,22160,online,gold,39590,2021-08-27
11188,22162,express,silver,46282,2020-09-17
11189,22163,express,bronze,13027,2020-05-05
11190,22166,standard,gold,17587,2020-05-17
11191,22169,standard,bronze,17667,2021-11-13
11192,22172,standard,bronze,42996,2021-08-29
11193,22176,flagship,silver,40764,2024-03-29
11194,22177,flagship,bronze,23499,2019-10-11
11195,22183,online,bronze,33010,2019-10-20
11196,22187,online,gold,5376,2024-07-05
11197,22189,online,bronze,1526,2019-04-19
11198,22194,online,bronze,43419,2024-08-20
