shipment_id,origin_location_id,destination_location_id,client_type,status
8613,3983,3510,external,delivered
8614,3747,3696,internal,delivered
8615,2562,1226,internal,delayed
8616,6941,1621,external,scheduled
8617,5956,1577,external,delivered
8618,3195,2724,external,delayed
8619,3918,4211,external,in_transit
8620,1830,4323,external,delayed
8621,2290,4225,internal,delivered
8622,2496,4502,external,delivered
8623,2374,1278,external,cancelled
8624,1245,4816,internal,delivered
8625,5955,15,external,delayed
8626,5222,4075,external,delivered
8627,3054,2324,external,delivered
8628,5144,6675,internal,delivered
8629,2217,5717,external,delivered
8630,7096,3655,internal,delivered
8631,1927,1838,internal,delayed
8632,6241,3836,internal,delivered
8633,5439,654,external,delivered
8634,5767,66,internal,in_transit
8635,2193,5078,internal,delivered
8636,48,1941,internal,cancelled
8637,2810,2554,external,delivered
8638,3161,6302,external,delayed
8639,1212,6239,external,in_transit
8640,4122,4806,external,delayed
8641,7096,4660,external,delivered
8642,747,368,external,delivered
8643,120,4417,external,delivered
8644,3279,2093,external,delivered
8645,2780,6469,internal,delivered
8646,2082,1594,internal,scheduled
8647,1933,1872,internal,delivered
8648,5761,2000,internal,delivered
8649,4650,1700,external,delayed
8650,4617,1066,internal,delivered
8651,3497,2490,internal,delivered
8652,303,6111,external,cancelled
8653,2570,685,external,cancelled
8654,4805,2215,internal,cancelled
8655,3174,3520,external,delivered
8656,5982,421,internal,scheduled
8657,7055,1044,internal,delivered
8658,2927,5202,external,delivered
8659,6350,5361,external,delivered
8660,7083,1176,external,delivered
8661,4504,6403,external,delivered
8662,4715,3174,external,delivered
8663,4920,423,external,delivered
8664,6038,4397,internal,delivered
8665,498,3720,external,delivered
8666,5421,1431,external,scheduled
8667,1846,4811,internal,in_transit
8668,809,5551,internal,delivered
8669,4117,3491,internal,delivered
8670,3403,710,external,delivered
8671,680,1626,internal,delivered
8672,1889,5048,internal,in_transit
8673,357,1097,internal,cancelled
8674,392,1824,external,scheduled
8675,6152,4458,external,delivered
8676,3070,4631,external,delivered
8677,6623,4767,internal,scheduled
8678,2473,3522,internal,delivered
8679,5473,6103,internal,delivered
8680,6201,6060,internal,scheduled
8681,5864,4834,internal,in_transit
8682,2529,3410,internal,delivered
8683,6050,3491,external,delivered
8684,2615,168,internal,delivered
8685,4201,3451,external,scheduled
8686,6166,1851,external,delivered
8687,6099,3811,internal,delivered
8688,1944,3674,external,delivered
8689,1994,4642,internal,delivered
8690,2699,11,external,delayed
8691,6992,6637,external,delivered
8692,4932,2553,internal,delivered
8693,5096,1858,internal,delayed
8694,5382,5340,external,delivered
8695,2628,1292,internal,delivered
8696,5757,5053,external,delivered
8697,3810,6488,external,delivered
8698,1036,3851,external,delivered
8699,6538,3521,internal,delivered
8700,3271,1533,external,delivered
8701,253,591,external,delivered
8702,2483,299,external,scheduled
8703,2219,2794,internal,scheduled
8704,5014,3274,external,delivered
8705,7152,2372,external,delivered
8706,2296,216,external,delivered
8707,1770,2857,external,in_transit
8708,4900,3862,internal,delayed
8709,6362,3432,internal,delivered
8710,3384,3463,internal,delivered
8711,1282,188,internal,delivered
8712,863,5633,internal,scheduled
8713,3307,1518,external,delayed
8714,527,423,internal,delivered
8715,6311,6030,internal,delivered
8716,2094,1657,internal,delivered
8717,2340,3952,internal,delivered
8718,4341,3762,internal,in_transit
8719,427,6295,internal,delayed
8720,2157,2137,internal,delivered
8721,2387,1626,internal,delivered
8722,5977,2810,internal,cancelled
8723,2567,3461,external,in_transit
8724,6573,4812,external,scheduled
8725,6064,2593,internal,delivered
8726,6643,2819,external,delivered
8727,1301,1181,internal,delivered
8728,1845,2903,internal,delivered
8729,5057,367,external,delivered
8730,2536,2075,external,delivered
8731,5629,258,external,delivered
8732,3584,5811,internal,delivered
8733,7159,3016,internal,scheduled
8734,6919,455,external,delivered
8735,4822,2840,internal,delayed
8736,4763,5124,internal,delivered
8737,4420,5111,external,delivered
8738,5344,4759,internal,delivered
8739,2384,3968,internal,delivered
8740,6149,5587,internal,delivered
8741,5991,4815,internal,delivered
8742,4209,5698,external,delivered
8743,2226,3083,internal,scheduled
8744,2048,4536,external,cancelled
8745,1333,1034,external,delivered
8746,3095,4357,external,delayed
8747,6507,4768,internal,delivered
8748,234,3556,external,in_transit
8749,2006,247,external,delivered
8750,3995,5059,internal,delivered
8751,598,651,internal,delivered
8752,6305,850,internal,delivered
8753,1722,4964,internal,delivered
8754,333,6033,internal,delivered
8755,7042,5998,external,delivered
8756,6382,4066,external,delivered
8757,1195,6479,internal,delayed
8758,1736,2648,external,in_transit
8759,385,2140,internal,delivered
8760,149,4039,external,delayed
8761,2437,4469,external,delayed
8762,4934,3541,external,in_transit
8763,7095,6581,internal,delivered
8764,6437,1858,external,in_transit
8765,342,5683,internal,delivered
8766,1569,5586,external,delivered
8767,2674,1864,external,delivered
8768,442,189,external,scheduled
8769,5382,1958,internal,cancelled
8770,5989,399,external,delivered
8771,2950,368,external,delivered
8772,4613,4144,internal,delivered
8773,3569,5043,external,delivered
8774,6335,7142,external,delivered
8775,1583,4943,internal,scheduled
8776,1671,2816,external,delivered
8777,1494,6782,external,delivered
8778,6017,1025,external,delivered
8779,6761,6109,external,delayed
8780,963,6780,internal,delivered
8781,593,7176,internal,scheduled
8782,6347,4774,external,delivered
8783,3618,1905,external,delivered
8784,6183,5885,internal,delivered
8785,5005,1121,internal,delivered
8786,2243,4653,external,delivered
8787,3141,2435,external,delivered
8788,6950,1989,internal,delivered
8789,1149,2160,internal,delivered
8790,3794,6586,internal,delivered
8791,5574,1128,external,delivered
8792,144,5980,external,delivered
8793,2722,5979,external,delivered
8794,4687,1453,external,delivered
8795,210,5174,internal,cancelled
8796,1080,4097,internal,delivered
8797,2386,811,internal,cancelled
8798,4694,1374,internal,delivered
8799,2875,520,external,in_transit
8800,2172,2070,internal,delivered
8801,3234,2924,internal,delivered
8802,5051,3632,internal,cancelled
8803,1595,4727,internal,in_transit
8804,1709,4551,internal,scheduled
8805,2174,4864,internal,in_transit
8806,6784,4240,external,in_transit
8807,5308,810,external,scheduled
8808,5975,3423,internal,delivered
8809,2988,578,internal,delivered
8810,4180,935,external,in_transit
8811,822,589,internal,delivered
8812,3644,1241,external,delivered
8813,6006,6513,external,in_transit
8814,5075,4248,external,delivered
8815,877,5234,internal,delivered
8816,688,404,internal,scheduled
8817,4349,4012,internal,scheduled
8818,6339,2111,external,in_transit
8819,1935,7080,external,delivered
8820,734,209,internal,delivered
8821,6885,6954,external,cancelled
8822,401,709,external,delivered
8823,2437,1112,external,delivered
8824,3019,4517,internal,scheduled
8825,5998,5553,external,delivered
8826,4597,1689,internal,delivered
8827,3828,630,external,delivered
8828,589,5590,internal,delayed
8829,2885,2333,internal,delivered
8830,6658,5078,external,scheduled
8831,5435,2849,external,delivered
8832,3234,6908,internal,delivered
8833,4294,4421,external,delivered
8834,4705,3494,external,delivered
8835,3469,214,external,delivered
8836,5247,2224,external,delivered
8837,6769,179,internal,delivered
8838,4178,3056,external,cancelled
8839,6850,7015,internal,delivered
8840,2174,3554,external,delivered
8841,4598,945,external,delivered
8842,3820,6466,internal,scheduled
8843,2610,713,external,delivered
8844,1229,3061,external,delivered
8845,1210,2230,external,delivered
8846,2089,5012,external,delivered
8847,3784,5828,internal,delivered
8848,5379,2890,internal,delivered
8849,6342,204,internal,delivered
8850,5249,3593,external,delivered
8851,511,353,internal,delayed
8852,547,5794,internal,delivered
8853,6314,2357,external,delivered
8854,4740,58,internal,delivered
8855,1765,4480,internal,delivered
8856,2423,1146,external,cancelled
8857,3637,4586,external,delivered
8858,4167,6003,external,delivered
8859,4491,7023,external,delivered
8860,1465,5122,internal,in_transit
8861,3665,477,internal,delivered
8862,4910,1751,internal,scheduled
8863,1912,1393,internal,in_transit
8864,6121,2593,internal,in_transit
8865,5869,1846,internal,delivered
8866,6193,3329,internal,delivered
8867,3118,1538,internal,delivered
8868,3611,6517,external,delivered
8869,5477,4896,external,scheduled
8870,1533,1051,internal,delivered
8871,2087,5860,external,in_transit
8872,362,6892,internal,delayed
8873,2841,5793,external,delivered
8874,2949,1967,external,delivered
8875,3507,5784,external,delivered
8876,1428,1596,internal,in_transit
8877,2056,4540,internal,delivered
8878,4062,4966,external,delivered
8879,3646,2435,internal,delivered
8880,3300,4503,internal,scheduled
8881,3747,3671,internal,delivered
8882,3570,4423,internal,delivered
8883,4607,5609,external,delivered
8884,1066,2139,internal,delivered
8885,6487,6181,internal,delivered
8886,5859,1020,external,delivered
8887,4047,7147,internal,delivered
8888,3958,6205,external,delivered
8889,5031,7006,external,delivered
8890,4006,143,internal,delivered
8891,1799,2774,internal,delivered
8892,6851,1129,external,scheduled
8893,6250,659,external,delivered
8894,415,62,internal,delivered
8895,239,5442,external,delivered
8896,6007,2724,internal,scheduled
8897,4807,3074,external,delayed
8898,4590,7073,internal,delivered
8899,5815,223,external,in_transit
8900,3664,4256,external,scheduled
8901,5197,4994,external,scheduled
8902,2017,4434,internal,delivered
8903,2249,4477,internal,in_transit
8904,1573,4095,internal,delivered
8905,1382,3458,external,delivered
8906,6007,3390,external,delivered
8907,3622,5286,internal,delivered
8908,3945,3529,internal,in_transit
8909,1430,1833,internal,in_transit
8910,556,6549,internal,delivered
8911,1361,4104,internal,delivered
8912,1083,1975,internal,delivered
8913,182,3590,internal,delivered
8914,4219,4771,external,delivered
8915,6304,2725,internal,in_transit
8916,5403,3132,internal,delivered
8917,5729,5494,internal,delivered
8918,5980,1521,internal,delayed
8919,2226,6728,internal,delivered
8920,6820,1107,internal,delivered
8921,5848,5232,external,delivered
8922,6850,959,external,delivered
8923,6801,259,internal,delivered
8924,4407,852,external,delivered
8925,2116,175,external,delivered
8926,1866,1216,external,delivered
8927,6300,3935,internal,in_transit
8928,4005,1573,external,delivered
8929,4091,6875,external,delivered
8930,5296,4575,external,delivered
8931,81,3290,internal,delivered
8932,7181,611,internal,delivered
8933,3689,6185,external,delivered
8934,2218,6340,external,in_transit
8935,2654,20,external,delivered
8936,56,5907,external,delayed
8937,2830,1365,internal,delivered
8938,1175,849,external,delivered
8939,5953,1094,external,delivered
8940,1557,7149,internal,delivered
8941,4015,464,external,in_transit
8942,1970,6766,internal,delivered
8943,378,4143,external,scheduled
8944,7130,4160,internal,delivered
8945,5476,6269,external,delivered
8946,53,6595,internal,in_transit
8947,3266,2313,internal,scheduled
8948,2401,1537,internal,in_transit
8949,5389,548,external,delivered
8950,3085,6539,external,delivered
8951,109,3389,internal,cancelled
8952,2793,2940,internal,delivered
8953,4413,2966,internal,delivered
8954,3113,820,internal,delivered
8955,298,1758,internal,in_transit
8956,4687,2191,internal,delivered
8957,4375,291,external,in_transit
8958,6903,6492,external,in_transit
8959,2658,5903,external,delivered
8960,6087,539,external,delivered
8961,2855,6401,internal,delivered
8962,3693,1260,internal,delivered
8963,3125,4119,external,delayed
8964,6123,4298,external,in_transit
8965,685,1330,internal,delayed
8966,3881,4628,external,delivered
8967,793,4169,internal,in_transit
8968,1459,4575,internal,delivered
8969,4938,1625,internal,delivered
8970,5182,37,internal,delivered
8971,4820,6509,internal,in_transit
8972,2107,4873,internal,delivered
8973,5390,5768,external,delivered
8974,3040,3492,internal,delivered
8975,1780,1762,external,delivered
8976,4438,5906,external,delivered
8977,6916,484,internal,delivered
8978,1648,3281,internal,scheduled
8979,355,2998,external,delivered
8980,3736,3787,internal,in_transit
8981,6307,1401,external,delivered
8982,2733,2583,internal,delivered
8983,2027,5751,external,in_transit
8984,6292,3568,internal,scheduled
8985,6010,5156,internal,scheduled
8986,4203,5867,internal,delivered
8987,65,6203,external,delivered
8988,6913,659,external,delivered
8989,3372,1947,external,delivered
8990,6953,807,internal,delivered
8991,7126,4014,external,delivered
8992,2325,5371,internal,delivered
8993,5958,3540,internal,in_transit
8994,2578,1489,external,delivered
8995,3388,5994,external,scheduled
8996,1928,2953,internal,delivered
8997,5759,4013,external,cancelled
8998,302,1670,internal,delivered
8999,4663,2912,external,in_transit
9000,6583,5932,external,delivered
9001,1872,3984,internal,delivered
9002,1874,3475,external,cancelled
9003,5277,5200,internal,delivered
9004,716,4712,external,delivered
9005,4216,6806,internal,delivered
9006,1581,5202,external,scheduled
9007,59,2470,internal,delivered
9008,4441,1734,internal,delayed
9009,6790,1441,external,delivered
9010,6686,358,internal,delivered
9011,3477,5023,external,delivered
9012,2548,4076,external,delivered
