leg_id,shipment_id,vehicle_id,driver_id,departure_time,arrival_time
15570,13048,74,151,2025-01-02T19:00:00,2025-01-03T04:50:30.164756
15571,13049,157,215,2024-10-16T09:00:00,2024-10-17T08:09:17.889147
15572,13050,267,113,2024-10-03T12:00:00,2024-10-03T15:21:40.731101
15573,13051,207,213,2024-08-14T17:00:00,2024-08-15T21:26:36.679005
15574,13051,154,111,2024-11-07T13:00:00,2024-11-08T15:58:48.437731
15575,13052,293,46,2024-02-06T16:00:00,2024-02-07T08:51:25.874812
15576,13053,117,241,2025-04-01T12:00:00,2025-04-01T23:49:19.992735
15577,13054,63,117,2024-02-21T15:00:00,2024-02-21T17:04:42.434980
15578,13055,272,266,2025-08-14T10:00:00,2025-08-15T07:33:22.383056
15579,13055,69,188,2025-07-16T20:00:00,2025-07-17T12:10:43.756926
15580,13056,150,24,2025-09-22T13:00:00,2025-09-23T09:14:58.893842
15581,13057,260,165,2026-06-05T16:00:00,2026-06-05T20:23:04.931858
15582,13057,238,104,2024-08-24T16:00:00,2024-08-25T12:34:59.565148
15583,13058,268,5,2025-04-16T20:00:00,2025-04-17T19:27:07.596357
15584,13059,190,205,2025-02-14T17:00:00,2025-02-15T01:33:38.953839
15585,13059,241,169,2026-06-16T11:00:00,2026-06-17T05:53:29.888261
15586,13060,200,66,2026-04-22T05:00:00,2026-04-23T07:38:31.330835
15587,13060,176,30,2026-01-02T12:00:00,2026-01-03T12:07:28.330641
15588,13061,72,27,2025-01-17T08:00:00,2025-01-18T02:49:58.276618
15589,13062,200,57,2026-06-19T19:00:00,2026-06-20T17:34:04.362853
15590,13063,243,111,2024-07-07T13:00:00,2024-07-08T16:09:38.277985
15591,13064,59,218,2024-07-29T07:00:00,2024-07-29T16:53:14.796197
15592,13065,290,26,2024-04-05T20:00:00,2024-04-06T23:54:00.876543
15593,13066,145,197,2024-08-20T19:00:00,2024-08-21T04:45:45.947712
15594,13066,78,114,2025-01-01T05:00:00,2025-01-01T08:23:28.663878
15595,13067,231,252,2026-03-06T05:00:00,2026-03-07T01:16:17.711834
15596,13068,47,145,2025-10-17T07:00:00,2025-10-17T15:32:28.590665
15597,13069,239,50,2026-01-12T15:00:00,2026-01-13T20:19:46.865204
15598,13070,60,204,2024-10-31T05:00:00,2024-10-31T21:39:58.091869
15599,13070,95,197,2025-12-21T13:00:00,2025-12-22T11:15:06.208073
15600,13071,240,258,2026-05-01T19:00:00,2026-05-02T13:58:07.074905
15601,13071,205,56,2024-10-11T15:00:00,2024-10-12T15:21:54.025514
15602,13072,133,259,2026-01-01T15:00:00,2026-01-02T00:18:35.490130
15603,13073,193,23,2025-09-12T18:00:00,2025-09-13T04:30:34.900298
15604,13073,59,173,2025-05-17T08:00:00,2025-05-18T10:17:01.185211
15605,13074,307,158,2026-04-07T07:00:00,2026-04-08T04:02:30.246978
15606,13074,207,229,2026-04-29T16:00:00,2026-04-30T15:58:51.189268
15607,13075,286,65,2026-04-02T19:00:00,2026-04-03T22:45:23.934460
15608,13075,306,138,2025-04-01T16:00:00,2025-04-02T00:22:50.740875
15609,13076,196,63,2026-05-21T18:00:00,2026-05-22T08:33:17.548517
15610,13076,43,90,2025-03-30T13:00:00,2025-03-31T06:27:26.869370
15611,13077,164,125,2025-02-03T11:00:00,2025-02-04T12:35:34.371816
15612,13078,275,256,2025-01-23T15:00:00,2025-01-24T12:11:12.816158
15613,13079,260,18,2024-05-08T08:00:00,2024-05-08T17:56:44.913529
15614,13080,229,50,2024-10-08T09:00:00,2024-10-09T13:46:29.945598
15615,13080,47,149,2026-06-05T14:00:00,2026-06-06T05:03:45.996191
15616,13081,249,213,2024-06-21T07:00:00,2024-06-21T16:27:43.715511
15617,13082,28,26,2026-04-05T11:00:00,2026-04-06T04:01:57.203273
15618,13083,147,92,2025-05-23T09:00:00,2025-05-23T12:35:19.818520
15619,13084,140,94,2025-05-09T16:00:00,2025-05-09T19:18:21.703967
15620,13084,309,120,2025-04-17T15:00:00,2025-04-18T01:19:57.759552
15621,13085,40,132,2024-06-12T18:00:00,2024-06-13T13:12:35.459206
15622,13086,51,128,2024-11-20T18:00:00,2024-11-21T06:25:17.896410
15623,13087,156,109,2025-03-16T07:00:00,2025-03-16T08:23:43.203168
15624,13088,42,75,2024-03-09T06:00:00,2024-03-09T15:16:25.297209
15625,13089,17,154,2024-10-22T12:00:00,2024-10-23T06:06:40.203218
15626,13090,159,153,2024-05-12T10:00:00,2024-05-13T08:50:30.139163
15627,13091,255,50,2026-06-14T13:00:00,2026-06-15T06:34:10.755445
15628,13092,203,258,2025-11-11T08:00:00,2025-11-11T14:31:38.346707
15629,13093,32,93,2026-01-22T18:00:00,2026-01-23T12:28:02.544926
15630,13093,131,270,2024-01-26T06:00:00,2024-01-27T03:48:50.806050
15631,13094,220,85,2024-08-30T13:00:00,2024-08-31T00:10:31.479157
15632,13094,211,71,2024-10-02T08:00:00,2024-10-03T04:36:30.443863
15633,13095,206,228,2024-10-15T09:00:00,2024-10-16T01:30:59.580744
15634,13096,71,139,2025-11-15T09:00:00,2025-11-16T02:23:06.538400
15635,13097,97,33,2024-04-09T11:00:00,2024-04-10T00:01:13.204440
15636,13098,272,85,2024-01-25T16:00:00,2024-01-26T09:51:09.008804
15637,13099,247,230,2025-10-13T17:00:00,2025-10-13T19:04:19.464851
15638,13100,68,83,2024-10-18T11:00:00,2024-10-19T15:09:30.640184
15639,13101,184,204,2025-12-26T14:00:00,2025-12-27T18:06:55.340154
15640,13102,119,100,2024-09-13T18:00:00,2024-09-13T19:02:58.980857
15641,13103,165,198,2024-11-24T19:00:00,2024-11-25T03:32:02.764709
15642,13104,146,251,2026-06-09T13:00:00,2026-06-09T23:21:02.222351
15643,13105,150,125,2025-04-03T13:00:00,2025-04-03T14:30:45.953603
15644,13106,228,262,2024-06-05T09:00:00,2024-06-06T05:52:54.537826
15645,13107,232,87,2024-11-28T07:00:00,2024-11-28T09:07:51.645205
15646,13108,285,66,2025-07-03T14:00:00,2025-07-03T16:37:50.751460
15647,13108,88,86,2026-04-07T05:00:00,2026-04-08T10:00:47.004235
15648,13109,146,130,2025-06-08T07:00:00,2025-06-09T07:47:26.992127
15649,13109,50,132,2025-12-11T05:00:00,2025-12-12T10:07:05.370989
15650,13110,189,170,2026-03-22T12:00:00,2026-03-22T19:09:49.125447
15651,13111,220,228,2026-01-15T10:00:00,2026-01-16T09:29:47.023682
15652,13112,293,29,2026-03-09T05:00:00,2026-03-10T02:45:48.908342
15653,13113,164,156,2025-04-04T20:00:00,2025-04-05T09:17:20.888351
15654,13113,98,174,2024-06-30T11:00:00,2024-06-30T12:47:49.505009
15655,13114,243,71,2026-05-30T06:00:00,2026-05-30T21:06:46.427234
15656,13115,258,214,2024-02-14T05:00:00,2024-02-15T00:07:03.209961
15657,13115,112,28,2026-06-21T09:00:00,2026-06-22T05:58:11.829692
15658,13116,11,43,2024-01-24T08:00:00,2024-01-24T13:06:45.001672
15659,13117,179,176,2026-02-27T17:00:00,2026-02-28T07:03:07.985843
15660,13118,120,125,2024-06-12T15:00:00,2024-06-13T01:26:06.621580
15661,13118,229,19,2024-06-08T07:00:00,2024-06-08T10:23:23.489855
15662,13119,256,158,2024-01-24T15:00:00,2024-01-25T10:06:28.545085
15663,13120,183,92,2024-02-08T11:00:00,2024-02-08T14:48:06.183617
15664,13121,258,255,2026-02-25T11:00:00,2026-02-26T04:41:10.855234
15665,13122,170,81,2024-01-04T10:00:00,2024-01-04T13:56:25.797989
15666,13122,286,42,2024-04-23T14:00:00,2024-04-23T19:35:25.397629
15667,13123,168,136,2025-01-15T11:00:00,2025-01-15T16:30:39.002051
15668,13124,182,40,2025-01-15T20:00:00,2025-01-17T00:02:18.780755
15669,13125,288,57,2025-03-27T15:00:00,2025-03-28T07:21:02.602850
15670,13126,168,82,2026-03-03T18:00:00,2026-03-04T05:49:56.072957
15671,13127,31,81,2026-01-05T18:00:00,2026-01-06T16:24:08.188447
15672,13128,218,233,2024-08-25T15:00:00,2024-08-25T22:18:51.932752
15673,13129,159,270,2025-08-24T08:00:00,2025-08-25T10:02:16.422941
15674,13129,118,183,2025-03-06T07:00:00,2025-03-06T21:09:44.649575
15675,13130,90,38,2025-07-25T16:00:00,2025-07-26T20:14:39.280174
15676,13131,304,28,2024-08-24T05:00:00,2024-08-24T09:06:39.519201
15677,13132,105,24,2025-02-18T07:00:00,2025-02-19T05:33:19.151916
15678,13133,184,83,2024-04-06T17:00:00,2024-04-06T18:59:03.691265
15679,13133,254,209,2025-04-02T14:00:00,2025-04-03T10:57:16.982823
15680,13134,301,220,2024-07-12T19:00:00,2024-07-13T11:25:12.030301
15681,13135,191,162,2026-03-26T14:00:00,2026-03-27T05:39:43.363919
15682,13136,309,139,2024-05-17T11:00:00,2024-05-17T14:21:32.985938
15683,13137,62,267,2024-12-22T08:00:00,2024-12-23T06:40:29.933405
15684,13138,28,159,2025-08-24T19:00:00,2025-08-25T22:15:22.980322
15685,13139,207,117,2024-09-24T20:00:00,2024-09-25T09:46:00.893388
15686,13140,105,31,2025-05-15T08:00:00,2025-05-15T15:10:12.504042
15687,13141,227,12,2026-03-06T06:00:00,2026-03-06T08:33:24.039987
15688,13142,127,240,2025-02-13T06:00:00,2025-02-13T20:38:41.482317
15689,13143,17,56,2026-02-27T19:00:00,2026-02-28T18:19:27.720625
15690,13144,237,101,2026-06-21T20:00:00,2026-06-22T06:34:52.591150
15691,13145,72,94,2026-01-07T20:00:00,2026-01-07T21:25:26.692394
15692,13146,83,247,2025-05-06T12:00:00,2025-05-06T16:53:29.000364
15693,13146,276,245,2025-11-16T07:00:00,2025-11-16T23:06:12.646770
15694,13147,144,108,2024-02-21T17:00:00,2024-02-22T18:59:17.459943
15695,13148,49,79,2024-08-25T19:00:00,2024-08-26T05:36:49.408393
15696,13149,21,227,2024-04-20T15:00:00,2024-04-20T20:47:32.271399
15697,13150,3,178,2025-08-11T13:00:00,2025-08-12T05:14:15.581345
15698,13151,97,34,2025-03-05T15:00:00,2025-03-06T13:57:04.158489
15699,13152,159,258,2025-06-27T19:00:00,2025-06-29T00:57:03.821258
15700,13153,266,44,2026-04-25T20:00:00,2026-04-26T09:59:14.666394
15701,13154,43,58,2026-01-05T14:00:00,2026-01-06T08:45:40.083702
15702,13155,118,146,2026-05-23T09:00:00,2026-05-23T22:53:51.980781
15703,13156,149,31,2025-12-12T14:00:00,2025-12-13T17:11:05.150147
15704,13157,119,198,2024-11-21T17:00:00,2024-11-22T00:39:10.707860
15705,13158,137,50,2024-10-25T13:00:00,2024-10-26T17:10:06.717652
15706,13158,176,151,2024-12-26T07:00:00,2024-12-27T08:25:27.484692
15707,13159,121,240,2025-02-27T06:00:00,2025-02-28T11:10:28.582530
15708,13160,220,106,2024-05-12T18:00:00,2024-05-13T22:58:59.849033
15709,13160,201,263,2024-03-19T09:00:00,2024-03-20T00:57:19.917342
15710,13161,295,169,2024-11-30T11:00:00,2024-12-01T08:57:21.700288
15711,13162,35,14,2025-03-18T08:00:00,2025-03-19T11:59:06.825017
15712,13163,149,104,2024-03-20T06:00:00,2024-03-21T10:05:02.151778
15713,13164,309,154,2024-04-01T19:00:00,2024-04-02T23:55:18.522498
15714,13165,43,21,2026-03-14T09:00:00,2026-03-14T17:46:21.457379
15715,13166,260,207,2026-04-24T10:00:00,2026-04-24T23:22:57.990556
15716,13166,125,138,2025-02-07T17:00:00,2025-02-08T19:47:03.316821
15717,13167,235,172,2026-04-02T14:00:00,2026-04-03T15:46:25.423769
15718,13168,249,50,2025-03-18T08:00:00,2025-03-18T16:11:39.626801
15719,13169,187,248,2026-05-12T05:00:00,2026-05-13T09:33:57.792754
15720,13170,39,238,2026-03-26T05:00:00,2026-03-26T15:35:39.998501
15721,13171,244,44,2025-11-15T17:00:00,2025-11-16T09:29:25.186413
15722,13172,286,49,2025-09-19T07:00:00,2025-09-20T05:55:55.240625
15723,13173,20,68,2024-10-14T07:00:00,2024-10-14T08:23:11.589299
15724,13174,131,70,2026-05-14T11:00:00,2026-05-15T02:42:45.635321
15725,13175,13,136,2026-03-16T09:00:00,2026-03-17T02:45:34.176829
15726,13176,101,241,2024-05-30T19:00:00,2024-05-31T13:06:50.629258
15727,13177,102,85,2025-08-28T06:00:00,2025-08-28T07:25:01.392699
15728,13178,26,236,2024-04-28T10:00:00,2024-04-28T14:53:24.991415
15729,13178,286,85,2025-08-25T08:00:00,2025-08-26T11:46:32.393692
15730,13179,76,217,2024-07-05T11:00:00,2024-07-06T12:29:54.553518
15731,13180,60,231,2026-06-20T09:00:00,2026-06-21T00:04:10.972619
15732,13181,252,143,2024-02-27T13:00:00,2024-02-27T21:20:45.196657
15733,13182,149,243,2025-02-04T10:00:00,2025-02-05T04:19:57.686727
15734,13183,34,90,2025-09-22T14:00:00,2025-09-23T15:16:26.550866
15735,13184,163,160,2024-06-15T17:00:00,2024-06-15T21:45:57.274003
15736,13185,158,112,2025-08-10T06:00:00,2025-08-11T05:39:50.208225
15737,13186,262,18,2026-06-05T17:00:00,2026-06-06T18:19:17.893769
15738,13187,117,232,2024-03-05T10:00:00,2024-03-06T05:22:07.972143
15739,13188,291,122,2025-10-12T14:00:00,2025-10-12T21:20:28.899126
15740,13188,181,114,2024-04-07T11:00:00,2024-04-08T06:30:25.865519
15741,13189,108,269,2026-02-14T13:00:00,2026-02-14T20:42:42.301972
15742,13189,157,228,2024-03-28T15:00:00,2024-03-28T19:13:14.382072
15743,13190,128,28,2026-03-13T06:00:00,2026-03-14T10:04:53.502837
15744,13191,302,90,2026-06-09T20:00:00,2026-06-10T05:21:20.890942
15745,13192,211,32,2026-06-20T13:00:00,2026-06-21T16:07:51.758140
15746,13192,96,196,2026-05-11T10:00:00,2026-05-12T07:05:43.899302
15747,13193,76,128,2025-11-10T13:00:00,2025-11-11T09:32:50.489798
15748,13194,308,124,2024-06-06T10:00:00,2024-06-06T14:20:29.638145
15749,13195,207,94,2026-03-29T15:00:00,2026-03-30T11:30:16.192672
15750,13196,144,34,2025-02-22T11:00:00,2025-02-22T22:24:32.144392
15751,13197,137,256,2025-10-13T12:00:00,2025-10-14T16:41:41.999074
15752,13198,126,27,2024-04-05T15:00:00,2024-04-06T14:14:28.569545
15753,13199,36,46,2024-09-08T12:00:00,2024-09-08T22:43:47.967709
15754,13200,31,119,2025-02-24T05:00:00,2025-02-24T06:54:11.085547
15755,13201,167,179,2026-01-03T13:00:00,2026-01-04T06:29:22.075987
15756,13202,214,5,2024-07-17T20:00:00,2024-07-18T06:41:01.395736
15757,13203,185,15,2025-04-25T06:00:00,2025-04-26T00:41:13.377741
15758,13204,71,245,2025-03-14T13:00:00,2025-03-14T14:27:33.995669
15759,13205,94,135,2024-04-17T16:00:00,2024-04-18T12:30:41.660842
15760,13206,138,3,2024-08-18T09:00:00,2024-08-18T17:25:15.498063
15761,13207,290,259,2024-11-17T14:00:00,2024-11-17T22:50:31.374905
15762,13208,20,150,2025-02-27T20:00:00,2025-02-28T23:28:53.304694
15763,13208,83,107,2026-05-08T13:00:00,2026-05-08T17:20:24.736430
15764,13209,305,164,2026-03-20T09:00:00,2026-03-21T12:34:28.592788
15765,13210,2,32,2024-02-28T08:00:00,2024-02-29T05:42:50.565269
15766,13211,137,131,2024-06-13T20:00:00,2024-06-14T16:01:51.807369
15767,13212,49,37,2025-09-10T14:00:00,2025-09-11T14:14:27.514326
15768,13213,43,60,2026-01-23T10:00:00,2026-01-24T15:53:37.290954
15769,13214,83,229,2024-05-06T19:00:00,2024-05-07T06:59:34.407990
15770,13215,230,112,2025-02-09T12:00:00,2025-02-10T16:31:39.608252
15771,13215,95,56,2024-12-06T13:00:00,2024-12-06T21:20:57.134798
15772,13216,24,94,2024-03-01T20:00:00,2024-03-02T00:49:49.174632
15773,13216,18,109,2026-05-03T19:00:00,2026-05-04T05:18:22.269534
15774,13217,240,33,2024-05-06T05:00:00,2024-05-06T08:34:05.984390
15775,13218,278,240,2024-11-14T19:00:00,2024-11-15T21:01:01.741504
15776,13219,104,154,2025-06-23T14:00:00,2025-06-23T22:03:50.974027
15777,13220,111,261,2025-04-21T17:00:00,2025-04-22T06:03:00.507395
15778,13221,176,72,2024-09-06T12:00:00,2024-09-07T17:29:17.318141
15779,13222,14,141,2026-01-28T20:00:00,2026-01-28T21:30:39.529528
15780,13223,106,45,2025-07-03T16:00:00,2025-07-04T01:10:16.735277
15781,13224,236,151,2025-08-07T08:00:00,2025-08-08T08:57:34.196369
15782,13225,75,50,2024-08-20T12:00:00,2024-08-21T06:53:21.034137
15783,13226,160,74,2026-05-16T16:00:00,2026-05-17T03:01:39.748708
15784,13227,188,214,2024-11-13T10:00:00,2024-11-14T03:30:46.187364
15785,13228,45,169,2025-04-26T10:00:00,2025-04-27T02:53:38.772243
15786,13229,235,244,2024-07-15T05:00:00,2024-07-16T05:23:53.759134
15787,13230,253,148,2025-02-28T16:00:00,2025-03-01T20:12:27.193925
15788,13231,284,18,2025-10-31T07:00:00,2025-10-31T13:12:44.722165
15789,13231,179,79,2025-10-29T05:00:00,2025-10-30T06:09:02.340254
15790,13232,103,173,2025-12-22T20:00:00,2025-12-23T09:48:18.543392
15791,13232,223,148,2025-06-13T10:00:00,2025-06-13T15:07:13.393822
15792,13233,167,191,2026-06-16T06:00:00,2026-06-16T16:48:29.586640
15793,13234,262,257,2024-04-11T11:00:00,2024-04-11T18:55:08.839238
15794,13235,208,270,2025-09-27T14:00:00,2025-09-28T18:19:24.446792
15795,13236,209,108,2025-05-07T14:00:00,2025-05-07T16:01:44.138674
15796,13237,109,112,2025-05-20T05:00:00,2025-05-20T08:52:44.321258
15797,13238,147,30,2026-03-06T12:00:00,2026-03-07T02:19:09.304320
15798,13239,87,202,2026-05-07T05:00:00,2026-05-08T03:48:14.466420
15799,13240,272,51,2025-05-22T12:00:00,2025-05-23T16:17:11.806959
15800,13241,31,243,2025-11-23T08:00:00,2025-11-23T13:51:18.755690
15801,13241,21,71,2025-03-05T07:00:00,2025-03-05T11:53:14.959222
15802,13242,243,259,2024-08-02T05:00:00,2024-08-02T11:15:09.256836
15803,13243,250,193,2025-12-03T08:00:00,2025-12-03T20:58:56.455839
15804,13244,149,165,2025-02-09T14:00:00,2025-02-10T08:18:36.228964
15805,13245,6,8,2024-03-21T13:00:00,2024-03-22T01:46:36.529489
15806,13246,241,249,2025-09-08T10:00:00,2025-09-09T00:16:53.208039
15807,13247,199,245,2025-10-07T20:00:00,2025-10-08T22:52:41.279606
15808,13248,295,82,2024-05-28T08:00:00,2024-05-28T16:07:02.630727
15809,13249,270,216,2024-11-17T18:00:00,2024-11-17T20:03:47.340438
15810,13250,136,197,2024-03-16T07:00:00,2024-03-17T09:29:21.880832
15811,13251,253,240,2024-11-09T07:00:00,2024-11-09T15:28:39.699018
15812,13251,268,224,2024-01-08T09:00:00,2024-01-08T17:58:56.020547
15813,13252,70,132,2025-09-13T20:00:00,2025-09-14T18:51:08.945299
15814,13253,205,184,2024-04-02T08:00:00,2024-04-03T09:26:17.926089
15815,13254,96,81,2026-06-30T07:00:00,2026-07-01T00:50:59.903053
15816,13254,165,70,2026-01-16T06:00:00,2026-01-16T16:18:01.792564
15817,13255,81,91,2025-06-11T15:00:00,2025-06-12T11:15:00.379181
15818,13256,281,210,2024-07-17T17:00:00,2024-07-18T01:21:36.919001
15819,13257,203,146,2025-04-30T08:00:00,2025-04-30T17:21:55.133977
15820,13258,120,196,2024-01-23T07:00:00,2024-01-23T17:44:37.072455
15821,13258,65,31,2026-02-22T16:00:00,2026-02-23T12:01:51.063140
15822,13259,99,75,2024-09-06T07:00:00,2024-09-07T12:12:08.534315
15823,13260,245,17,2025-12-15T19:00:00,2025-12-16T04:18:08.425886
15824,13261,291,227,2025-09-24T06:00:00,2025-09-24T19:32:39.519815
15825,13262,88,88,2024-02-14T06:00:00,2024-02-14T11:36:18.109290
15826,13263,200,58,2025-11-24T08:00:00,2025-11-25T00:10:08.793737
15827,13264,154,197,2025-08-17T18:00:00,2025-08-18T01:29:26.266617
15828,13265,86,167,2024-07-25T19:00:00,2024-07-26T16:14:10.516100
15829,13266,159,104,2024-04-02T19:00:00,2024-04-02T21:07:34.486941
15830,13267,39,237,2024-04-26T12:00:00,2024-04-27T14:20:57.958108
15831,13268,12,263,2026-01-05T10:00:00,2026-01-05T18:23:46.825646
15832,13269,273,75,2025-07-10T08:00:00,2025-07-11T01:13:50.850686
15833,13269,200,244,2026-06-30T13:00:00,2026-06-30T14:48:05.391567
15834,13270,165,25,2024-11-13T06:00:00,2024-11-13T20:28:15.462533
15835,13271,215,32,2024-05-09T09:00:00,2024-05-10T02:17:46.288107
15836,13271,230,245,2024-12-06T08:00:00,2024-12-07T05:58:16.427620
15837,13272,236,242,2025-07-23T15:00:00,2025-07-23T16:11:49.233860
15838,13273,6,116,2025-10-23T15:00:00,2025-10-24T05:25:15.296713
15839,13274,142,113,2025-05-04T14:00:00,2025-05-05T05:45:41.642689
15840,13274,279,168,2025-06-07T05:00:00,2025-06-08T10:46:58.749126
15841,13275,99,15,2024-04-10T06:00:00,2024-04-10T17:13:12.065682
15842,13276,85,60,2026-03-21T18:00:00,2026-03-22T15:01:16.597482
15843,13277,297,236,2025-12-10T17:00:00,2025-12-11T02:29:13.061488
15844,13278,203,163,2026-02-16T13:00:00,2026-02-16T18:35:41.632114
15845,13279,179,132,2024-04-17T06:00:00,2024-04-18T04:03:51.806131
15846,13279,115,143,2024-03-27T16:00:00,2024-03-28T02:03:01.139953
15847,13280,138,130,2024-01-26T08:00:00,2024-01-26T13:40:44.102750
15848,13281,22,231,2024-05-26T13:00:00,2024-05-27T04:43:15.187699
15849,13282,141,54,2024-12-07T06:00:00,2024-12-08T04:55:37.031636
15850,13283,256,112,2024-08-16T07:00:00,2024-08-17T10:18:07.135940
15851,13284,235,101,2024-12-19T20:00:00,2024-12-20T00:15:11.589291
15852,13285,164,17,2024-11-30T18:00:00,2024-12-01T18:50:51.049893
15853,13285,195,201,2024-12-25T06:00:00,2024-12-25T17:27:10.909344
15854,13286,134,53,2025-11-20T13:00:00,2025-11-21T13:14:03.969172
15855,13287,225,28,2025-03-15T11:00:00,2025-03-15T20:32:58.009933
15856,13288,182,251,2026-02-09T14:00:00,2026-02-09T21:19:11.386516
15857,13289,286,254,2025-04-01T20:00:00,2025-04-02T14:20:10.473845
15858,13290,89,96,2024-09-17T17:00:00,2024-09-18T05:12:10.464919
15859,13290,220,249,2024-01-31T11:00:00,2024-02-01T11:46:38.556178
15860,13291,170,119,2024-01-27T06:00:00,2024-01-28T03:31:06.748892
15861,13292,176,196,2024-02-27T11:00:00,2024-02-28T06:51:02.529114
15862,13292,272,144,2024-11-11T14:00:00,2024-11-12T00:33:30.304181
15863,13293,286,20,2025-05-29T18:00:00,2025-05-30T19:48:12.806714
15864,13294,46,196,2025-06-05T20:00:00,2025-06-06T09:03:47.629695
15865,13295,187,125,2025-12-27T05:00:00,2025-12-28T04:43:18.319828
15866,13296,178,159,2026-06-30T17:00:00,2026-07-01T13:51:04.534335
15867,13296,218,240,2024-09-22T15:00:00,2024-09-23T15:01:11.809766
15868,13297,105,162,2026-04-19T08:00:00,2026-04-20T05:41:58.496231
15869,13298,240,148,2025-09-03T09:00:00,2025-09-04T06:57:03.320123
15870,13298,22,118,2024-04-02T08:00:00,2024-04-03T01:21:40.196206
15871,13299,65,265,2025-06-03T12:00:00,2025-06-04T03:07:38.543397
15872,13300,240,202,2024-03-20T19:00:00,2024-03-21T08:13:00.210096
15873,13301,232,99,2025-04-25T09:00:00,2025-04-26T02:18:16.082496
15874,13302,109,54,2026-06-21T18:00:00,2026-06-22T04:28:36.481812
15875,13303,52,45,2025-11-01T19:00:00,2025-11-02T15:08:36.688474
15876,13304,302,11,2026-06-11T07:00:00,2026-06-11T10:01:44.614464
15877,13305,78,67,2025-06-16T14:00:00,2025-06-16T21:04:16.888383
15878,13306,164,267,2024-03-07T14:00:00,2024-03-08T03:33:46.922067
15879,13307,113,192,2025-11-14T07:00:00,2025-11-14T12:17:14.437624
15880,13308,33,4,2025-11-18T18:00:00,2025-11-19T01:14:20.915807
