supplier_id,legal_name,supplier_type,primary_division_id,onboarding_date,status
4075,Giles Farms,farmer,agricore,2022-05-31,active
4076,Anthony Farms,farmer,agricore,2019-06-23,active
4077,Moore Farms,farmer,agricore,2023-02-20,active
4078,Smith Farms,farmer,agricore,2024-12-24,active
4079,Scott Farms,farmer,agricore,2023-05-25,active
4080,Barrett Farms,farmer,agricore,2025-06-09,active
4081,Davis Farms,farmer,agricore,2024-07-21,active
4082,Ray Farms,farmer,agricore,2023-11-21,active
4083,Powers Farms,farmer,agricore,2018-09-25,active
4084,Valdez Farms,farmer,agricore,2020-01-13,inactive
4085,Ward Farms,farmer,agricore,2025-07-23,active
4086,Ryan Farms,farmer,agricore,2019-04-19,active
4087,Robertson Farms,farmer,agricore,2017-07-11,inactive
4088,Moore Farms,farmer,agricore,2021-10-31,active
4089,Booker Farms,farmer,agricore,2026-04-21,active
4090,Ritter Farms,farmer,agricore,2021-04-04,active
4091,Lopez Farms,farmer,agricore,2024-12-22,active
4092,Patel Farms,farmer,agricore,2019-05-26,active
4093,Castro Farms,farmer,agricore,2020-09-26,active
4094,Wright Farms,farmer,agricore,2024-08-02,active
4095,Carter Farms,farmer,agricore,2020-03-27,active
4096,Cooper Farms,farmer,agricore,2019-05-27,inactive
4097,Higgins Farms,farmer,agricore,2025-06-04,active
4098,Morrison Farms,farmer,agricore,2017-11-02,active
4099,Henry Farms,farmer,agricore,2019-12-30,active
4100,Hayes Farms,farmer,agricore,2018-05-15,active
4101,Valenzuela Farms,farmer,agricore,2017-11-07,active
4102,Martin Farms,farmer,agricore,2018-09-02,active
4103,Lane Farms,farmer,agricore,2020-05-21,active
4104,Randall Farms,farmer,agricore,2023-06-13,inactive
4105,Dean Farms,farmer,agricore,2026-02-27,active
4106,Obrien Farms,farmer,agricore,2020-12-25,active
4107,Patterson Farms,farmer,agricore,2017-09-07,active
4108,Larson Farms,farmer,agricore,2018-10-23,active
4109,Lee Farms,farmer,agricore,2018-03-29,active
4110,Murray Farms,farmer,agricore,2022-06-04,active
4111,Franco Farms,farmer,agricore,2019-06-11,active
4112,Johnson Farms,farmer,agricore,2022-12-06,active
4113,Nguyen Farms,farmer,agricore,2017-08-31,active
4114,Bryant Farms,farmer,agricore,2022-12-14,active
4115,Phillips Farms,farmer,agricore,2017-01-20,active
4116,Oliver Farms,farmer,agricore,2023-03-07,active
4117,Lee Farms,farmer,agricore,2022-12-07,active
4118,Mendoza Farms,farmer,agricore,2017-09-16,active
4119,Smith Farms,farmer,agricore,2019-04-11,active
4120,Garza Farms,farmer,agricore,2025-12-15,active
4121,Gomez Farms,farmer,agricore,2018-07-20,active
4122,Jones Farms,farmer,agricore,2022-04-06,active
4123,Bell Farms,farmer,agricore,2026-05-31,active
4124,Allen Farms,farmer,agricore,2020-05-23,active
4125,Holland Farms,farmer,agricore,2020-07-15,inactive
4126,Peters Farms,farmer,agricore,2018-01-18,active
4127,Williams Farms,farmer,agricore,2023-07-15,active
4128,Palmer Farms,farmer,agricore,2025-06-06,active
4129,Johnson Farms,farmer,agricore,2022-07-18,active
4130,Floyd Farms,farmer,agricore,2024-05-29,active
4131,Baker Farms,farmer,agricore,2022-12-16,active
4132,Johnson Farms,farmer,agricore,2018-06-01,active
4133,Wu Farms,farmer,agricore,2021-03-15,active
4134,Jackson Farms,farmer,agricore,2017-02-05,active
4135,Aguirre Farms,farmer,agricore,2019-01-12,active
4136,Meza Farms,farmer,agricore,2025-08-08,active
4137,Barnes Farms,farmer,agricore,2024-04-17,active
4138,Hernandez Farms,farmer,agricore,2019-03-29,active
4139,Golden Farms,farmer,agricore,2023-02-15,active
4140,Bowers Farms,farmer,agricore,2023-07-17,active
4141,Townsend Farms,farmer,agricore,2021-03-30,active
4142,Avery Farms,farmer,agricore,2017-07-13,active
4143,Forbes Farms,farmer,agricore,2019-07-11,active
4144,Martinez Farms,farmer,agricore,2026-05-25,active
4145,Marks Farms,farmer,agricore,2022-12-29,active
4146,Abbott Farms,farmer,agricore,2024-04-23,inactive
4147,Simpson Farms,farmer,agricore,2025-07-09,active
4148,Harrison Farms,farmer,agricore,2020-05-14,active
4149,Oneill Farms,farmer,agricore,2020-03-31,active
4150,Myers Farms,farmer,agricore,2019-12-08,active
4151,White Farms,farmer,agricore,2021-05-17,inactive
4152,Davis Farms,farmer,agricore,2019-01-09,active
4153,Sullivan Farms,farmer,agricore,2021-12-10,active
4154,Mills Farms,farmer,agricore,2026-06-20,active
4155,Lucas Farms,farmer,agricore,2019-02-14,active
4156,Jackson Farms,farmer,agricore,2024-07-27,active
4157,Snyder Farms,farmer,agricore,2025-10-06,active
4158,Shaw Farms,farmer,agricore,2023-12-26,active
4159,Chung Farms,farmer,agricore,2018-07-16,active
4160,Moore Farms,farmer,agricore,2018-01-24,active
4161,Armstrong Farms,farmer,agricore,2017-10-31,active
4162,Mason Farms,farmer,agricore,2020-05-02,active
4163,Stevenson Farms,farmer,agricore,2023-06-23,active
4164,Diaz Farms,farmer,agricore,2025-11-18,active
4165,Mercer Farms,farmer,agricore,2021-08-08,active
4166,Sanchez Farms,farmer,agricore,2019-03-18,active
4167,Armstrong Farms,farmer,agricore,2022-08-22,active
4168,Ortega Farms,farmer,agricore,2021-08-19,active
4169,Walter Farms,farmer,agricore,2023-07-06,active
4170,Green Farms,farmer,agricore,2021-02-13,inactive
4171,Smith Farms,farmer,agricore,2025-04-26,suspended
4172,Butler Farms,farmer,agricore,2019-08-28,active
4173,Haney Farms,farmer,agricore,2022-07-16,inactive
4174,Hernandez Farms,farmer,agricore,2017-12-10,active
4175,Hansen Farms,farmer,agricore,2019-06-28,active
4176,Salazar Farms,farmer,agricore,2019-07-02,inactive
4177,Cuevas Farms,farmer,agricore,2026-06-16,active
4178,Perez Farms,farmer,agricore,2017-04-18,inactive
4179,Rogers Farms,farmer,agricore,2018-04-26,active
4180,Cox Farms,farmer,agricore,2025-03-01,active
4181,Lopez Farms,farmer,agricore,2019-04-19,active
4182,Smith Farms,farmer,agricore,2020-04-11,active
4183,Reyes Farms,farmer,agricore,2018-04-04,active
4184,Diaz Farms,farmer,agricore,2023-09-07,active
4185,Horn Farms,farmer,agricore,2025-10-06,active
4186,Ray Farms,farmer,agricore,2019-10-06,active
4187,Brewer Farms,farmer,agricore,2020-06-20,active
4188,Moreno Farms,farmer,agricore,2019-01-12,active
4189,Flowers Farms,farmer,agricore,2019-03-16,active
4190,Jones Farms,farmer,agricore,2025-07-08,active
4191,Valdez Farms,farmer,agricore,2018-07-10,active
4192,Johnson Farms,farmer,agricore,2017-01-01,active
4193,Parker Farms,farmer,agricore,2017-06-01,suspended
4194,Anthony Farms,farmer,agricore,2022-01-22,inactive
4195,Hodge Farms,farmer,agricore,2025-11-01,active
4196,Rowe Farms,farmer,agricore,2017-09-06,inactive
4197,Davis Farms,farmer,agricore,2025-07-19,suspended
4198,Brown Farms,farmer,agricore,2020-10-24,active
4199,Ross Farms,farmer,agricore,2019-06-07,active
4200,Hanna Farms,farmer,agricore,2026-03-07,active
4201,Williams Farms,farmer,agricore,2023-10-28,active
4202,Price Farms,farmer,agricore,2018-03-02,active
4203,Phillips Farms,farmer,agricore,2017-02-28,active
4204,Davis Farms,farmer,agricore,2019-06-28,active
4205,Johns Farms,farmer,agricore,2019-11-10,active
4206,Alvarez Farms,farmer,agricore,2017-07-04,active
4207,Hart Farms,farmer,agricore,2023-07-25,active
4208,Trevino Farms,farmer,agricore,2018-04-26,active
4209,Pugh Farms,farmer,agricore,2021-04-24,active
4210,Parker Farms,farmer,agricore,2020-11-08,active
4211,Thomas Farms,farmer,agricore,2019-08-21,active
4212,Wood Farms,farmer,agricore,2026-06-29,active
4213,Carter Farms,farmer,agricore,2025-08-31,active
4214,Espinoza Farms,farmer,agricore,2025-11-08,active
4215,Saunders Farms,farmer,agricore,2019-06-27,active
4216,Lopez Farms,farmer,agricore,2024-01-16,active
4217,Petersen Farms,farmer,agricore,2024-01-07,active
4218,Williams Farms,farmer,agricore,2026-04-06,active
4219,Hawkins Farms,farmer,agricore,2017-04-06,active
4220,King Farms,farmer,agricore,2021-07-03,inactive
4221,Bass Farms,farmer,agricore,2017-07-31,active
4222,Krause Farms,farmer,agricore,2017-10-19,active
4223,Herrera Farms,farmer,agricore,2023-08-28,active
4224,Daniels Farms,farmer,agricore,2022-04-14,active
4225,White Farms,farmer,agricore,2022-06-20,active
4226,Gonzales Farms,farmer,agricore,2019-12-23,active
4227,Jones Farms,farmer,agricore,2020-02-23,active
4228,Smith Farms,farmer,agricore,2019-08-18,active
4229,Sanders Farms,farmer,agricore,2018-06-07,active
4230,Mitchell Farms,farmer,agricore,2018-08-07,active
4231,Jackson Farms,farmer,agricore,2021-07-20,active
4232,Reyes Farms,farmer,agricore,2021-08-16,active
4233,Howard Farms,farmer,agricore,2022-12-05,active
4234,Mejia Farms,farmer,agricore,2020-09-04,active
4235,Ross Farms,farmer,agricore,2019-06-14,active
4236,Robertson Farms,farmer,agricore,2025-09-02,active
4237,Hale Farms,farmer,agricore,2019-08-14,active
4238,White Farms,farmer,agricore,2021-06-04,active
4239,Cline Farms,farmer,agricore,2025-04-16,active
4240,Thomas Farms,farmer,agricore,2026-02-05,active
4241,Cameron Farms,farmer,agricore,2019-07-24,active
4242,White Farms,farmer,agricore,2021-08-31,active
4243,Young Farms,farmer,agricore,2018-08-29,active
4244,Clark Farms,farmer,agricore,2021-01-01,active
4245,Russell Farms,farmer,agricore,2020-01-31,active
4246,Cameron Farms,farmer,agricore,2025-01-23,active
4247,Wilson Farms,farmer,agricore,2023-05-14,active
4248,Castaneda Farms,farmer,agricore,2024-08-17,active
4249,Ross Farms,farmer,agricore,2017-09-14,active
4250,Watts Farms,farmer,agricore,2021-10-23,suspended
4251,Johnson Farms,farmer,agricore,2018-09-17,active
4252,George Farms,farmer,agricore,2023-09-28,active
4253,Hancock Farms,farmer,agricore,2021-07-24,active
4254,Richards Farms,farmer,agricore,2020-11-08,active
4255,Moore Farms,farmer,agricore,2018-06-22,active
4256,Smith Farms,farmer,agricore,2024-12-12,active
4257,Moore Farms,farmer,agricore,2020-06-05,active
4258,Day Farms,farmer,agricore,2025-03-21,inactive
4259,Soto Farms,farmer,agricore,2025-05-14,active
4260,Osborn Farms,farmer,agricore,2020-05-17,active
4261,Perry Farms,farmer,agricore,2023-08-10,active
4262,Berry Farms,farmer,agricore,2022-07-11,active
4263,Allen Farms,farmer,agricore,2023-02-10,active
4264,Hodge Farms,farmer,agricore,2026-06-02,active
4265,Rojas Farms,farmer,agricore,2023-11-10,active
4266,Solomon Farms,farmer,agricore,2017-08-20,active
4267,Morton Farms,farmer,agricore,2026-03-24,active
4268,Rice Farms,farmer,agricore,2022-10-09,active
4269,Campbell Farms,farmer,agricore,2018-05-10,active
4270,Green Farms,farmer,agricore,2025-09-28,active
4271,Davis Farms,farmer,agricore,2023-08-06,active
4272,Dillon Farms,farmer,agricore,2021-07-13,suspended
4273,Smith Farms,farmer,agricore,2018-05-13,active
4274,Jackson Farms,farmer,agricore,2023-01-05,active
4275,Ball Farms,farmer,agricore,2017-10-30,active
4276,Foster Farms,farmer,agricore,2020-03-09,active
4277,Young Farms,farmer,agricore,2018-04-10,active
4278,Golden Farms,farmer,agricore,2020-10-31,active
4279,Brock Farms,farmer,agricore,2018-12-25,active
4280,Williams Farms,farmer,agricore,2026-04-12,active
4281,Holland Farms,farmer,agricore,2019-07-26,suspended
4282,Zimmerman Farms,farmer,agricore,2017-03-15,active
4283,Smith Farms,farmer,agricore,2020-02-09,active
4284,Ross Farms,farmer,agricore,2018-10-24,active
4285,Cox Farms,farmer,agricore,2020-10-19,active
4286,Barnes Farms,farmer,agricore,2023-07-22,inactive
4287,Davis Farms,farmer,agricore,2019-07-02,inactive
4288,Allen Farms,farmer,agricore,2019-01-26,active
4289,Harrison Farms,farmer,agricore,2022-11-07,active
4290,Andrews Farms,farmer,agricore,2022-03-12,active
4291,Green Farms,farmer,agricore,2022-09-02,active
4292,Bentley Farms,farmer,agricore,2021-08-25,active
4293,Merritt Farms,farmer,agricore,2019-05-28,active
4294,Johnson Farms,farmer,agricore,2023-07-27,active
4295,Moran Farms,farmer,agricore,2018-06-18,active
4296,Barnett Farms,farmer,agricore,2019-07-24,active
4297,Baker Farms,farmer,agricore,2023-01-20,active
4298,House Farms,farmer,agricore,2019-10-26,active
4299,Price Farms,farmer,agricore,2020-12-31,active
4300,Gregory Farms,farmer,agricore,2021-07-10,active
4301,Anderson Farms,farmer,agricore,2018-01-15,active
4302,Smith Farms,farmer,agricore,2017-11-13,active
4303,Zamora Farms,farmer,agricore,2017-02-03,active
4304,Gray Farms,farmer,agricore,2023-12-07,active
4305,Kramer Farms,farmer,agricore,2017-04-09,active
4306,Palmer Farms,farmer,agricore,2021-06-15,active
4307,Franklin Farms,farmer,agricore,2021-08-20,active
4308,Kramer Farms,farmer,agricore,2019-10-23,active
4309,English Farms,farmer,agricore,2023-03-23,active
4310,Ingram Farms,farmer,agricore,2024-07-25,active
4311,Carpenter Farms,farmer,agricore,2017-08-22,active
4312,Walters Farms,farmer,agricore,2026-03-26,active
4313,Liu Farms,farmer,agricore,2022-10-07,inactive
4314,Thomas Farms,farmer,agricore,2024-09-26,active
4315,White Farms,farmer,agricore,2019-11-28,active
4316,Thompson Farms,farmer,agricore,2020-11-06,active
4317,Malone Farms,farmer,agricore,2026-02-18,active
4318,Burke Farms,farmer,agricore,2025-12-19,active
4319,Johnson Farms,farmer,agricore,2018-11-24,active
4320,Chang Farms,farmer,agricore,2026-05-19,active
4321,Ramsey Farms,farmer,agricore,2019-12-02,active
4322,English Farms,farmer,agricore,2023-12-16,active
4323,Koch Farms,farmer,agricore,2025-03-03,active
4324,Ross Farms,farmer,agricore,2021-08-17,active
4325,Howard Farms,farmer,agricore,2017-04-02,active
4326,Wilson Farms,farmer,agricore,2022-04-17,active
4327,Sims Farms,farmer,agricore,2023-01-29,active
4328,Medina Farms,farmer,agricore,2023-11-21,active
4329,Santos Farms,farmer,agricore,2022-09-08,active
4330,Wise Farms,farmer,agricore,2020-01-13,active
4331,Porter Farms,farmer,agricore,2018-10-27,active
4332,Moran Farms,farmer,agricore,2020-09-18,active
4333,Thomas Farms,farmer,agricore,2023-12-16,active
4334,Yu Farms,farmer,agricore,2025-06-17,active
4335,Silva Farms,farmer,agricore,2025-06-20,active
4336,Thornton Farms,farmer,agricore,2023-04-27,inactive
4337,Carpenter Farms,farmer,agricore,2022-09-21,active
4338,Perez Farms,farmer,agricore,2021-10-30,inactive
4339,Kirby Farms,farmer,agricore,2021-02-13,active
4340,Stevens Farms,farmer,agricore,2024-09-24,suspended
4341,Davidson Farms,farmer,agricore,2024-01-02,active
4342,Arnold Farms,farmer,agricore,2018-03-08,active
4343,Cummings Farms,farmer,agricore,2017-10-03,active
4344,Petersen Farms,farmer,agricore,2026-06-27,active
4345,Duncan Farms,farmer,agricore,2023-11-26,active
4346,Harris Farms,farmer,agricore,2024-02-11,active
4347,Huffman Farms,farmer,agricore,2022-10-04,active
4348,Bautista Farms,farmer,agricore,2022-12-29,active
4349,Rivera Farms,farmer,agricore,2023-06-28,active
4350,Ward Farms,farmer,agricore,2019-01-30,active
4351,Hughes Farms,farmer,agricore,2023-03-10,active
4352,Acevedo Farms,farmer,agricore,2019-01-11,active
4353,Watson Farms,farmer,agricore,2023-08-31,active
4354,Perez Farms,farmer,agricore,2025-05-01,active
4355,Byrd Farms,farmer,agricore,2025-01-27,active
4356,Colon Farms,farmer,agricore,2019-11-09,active
4357,Alvarez Farms,farmer,agricore,2022-01-04,active
4358,Sawyer Farms,farmer,agricore,2024-09-07,active
4359,Bennett Farms,farmer,agricore,2019-06-12,active
4360,Wilson Farms,farmer,agricore,2019-12-30,active
4361,Mcpherson Farms,farmer,agricore,2017-03-17,active
4362,Ortiz Farms,farmer,agricore,2020-06-14,active
4363,Thomas Farms,farmer,agricore,2024-12-23,active
4364,Floyd Farms,farmer,agricore,2020-08-11,active
4365,Rodgers Farms,farmer,agricore,2017-09-30,active
4366,Whitaker Farms,farmer,agricore,2024-08-01,active
4367,Golden Farms,farmer,agricore,2025-08-19,active
4368,Sawyer Farms,farmer,agricore,2020-02-16,active
4369,Short Farms,farmer,agricore,2021-05-31,active
4370,Noble Farms,farmer,agricore,2019-07-18,inactive
4371,Thomas Farms,farmer,agricore,2019-12-05,inactive
4372,Franklin Farms,farmer,agricore,2018-08-05,inactive
4373,Campbell Farms,farmer,agricore,2019-08-18,active
4374,Moses Farms,farmer,agricore,2025-06-15,active
4375,Curtis Farms,farmer,agricore,2022-09-22,active
4376,Vaughn Farms,farmer,agricore,2018-06-09,active
4377,Dudley Farms,farmer,agricore,2024-06-19,active
4378,Peters Farms,farmer,agricore,2024-08-01,active
4379,Stewart Farms,farmer,agricore,2019-07-01,inactive
4380,Scott Farms,farmer,agricore,2025-02-03,suspended
4381,Smith Farms,farmer,agricore,2025-12-11,active
4382,Gibson Farms,farmer,agricore,2024-03-17,active
4383,Roman Farms,farmer,agricore,2021-05-07,active
4384,Duncan Farms,farmer,agricore,2023-06-25,active
4385,Mason Farms,farmer,agricore,2024-07-28,active
4386,Burnett Farms,farmer,agricore,2024-02-11,active
4387,Barber Farms,farmer,agricore,2022-11-09,active
4388,Graham Farms,farmer,agricore,2019-05-06,active
4389,Schmidt Farms,farmer,agricore,2024-11-11,active
4390,Jones Farms,farmer,agricore,2019-10-24,active
4391,Rodriguez Farms,farmer,agricore,2023-11-19,active
4392,Ramirez Farms,farmer,agricore,2020-09-17,active
4393,Hester Farms,farmer,agricore,2017-03-05,active
4394,Lynch Farms,farmer,agricore,2025-12-07,active
4395,Thomas Farms,farmer,agricore,2022-04-15,active
4396,Weber Farms,farmer,agricore,2024-08-28,active
4397,Ortiz Farms,farmer,agricore,2025-12-16,active
4398,Davis Farms,farmer,agricore,2019-07-31,active
4399,Smith Farms,farmer,agricore,2023-11-07,active
4400,White Farms,farmer,agricore,2023-06-27,active
4401,Conway Farms,farmer,agricore,2021-12-17,inactive
4402,Zimmerman Farms,farmer,agricore,2024-02-03,suspended
4403,Horn Farms,farmer,agricore,2017-01-24,active
4404,Jordan Farms,farmer,agricore,2025-06-17,active
4405,Hall Farms,farmer,agricore,2022-01-11,active
4406,Aguirre Farms,farmer,agricore,2022-05-02,active
4407,Acosta Farms,farmer,agricore,2026-03-29,active
4408,Alvarado Farms,farmer,agricore,2019-07-27,active
4409,Wright Farms,farmer,agricore,2022-11-25,active
4410,Bell Farms,farmer,agricore,2022-04-11,active
4411,Wells Farms,farmer,agricore,2019-08-15,active
4412,Burnett Farms,farmer,agricore,2023-03-26,active
4413,Collins Farms,farmer,agricore,2017-10-17,suspended
4414,Reeves Farms,farmer,agricore,2023-04-09,active
4415,Gordon Farms,farmer,agricore,2022-09-06,active
4416,Adams Farms,farmer,agricore,2024-05-24,active
4417,Boone Farms,farmer,agricore,2020-05-19,active
4418,Robinson Farms,farmer,agricore,2022-05-31,active
4419,May Farms,farmer,agricore,2017-06-18,active
