farmer_id,supplier_id,registration_date,cooperative_name
3365,3365,2021-01-15,Nakuru Farmers Cooperative
3366,3366,2019-03-14,
3367,3367,2022-12-08,Ibadan Farmers Cooperative
3368,3368,2022-11-06,Kumasi Farmers Cooperative
3369,3369,2018-11-04,Kumasi Farmers Cooperative
3370,3370,2020-09-28,Ibadan Farmers Cooperative
3371,3371,2021-04-25,
3372,3372,2025-12-16,Benue Farmers Cooperative
3373,3373,2021-10-05,Uyo Farmers Cooperative
3374,3374,2019-08-18,
3375,3375,2020-04-05,Nakuru Farmers Cooperative
3376,3376,2020-11-15,
3377,3377,2023-04-17,Benue Farmers Cooperative
3378,3378,2022-03-03,Uyo Farmers Cooperative
3379,3379,2025-05-20,Uyo Farmers Cooperative
3380,3380,2018-02-01,Benue Farmers Cooperative
3381,3381,2025-08-25,
3382,3382,2024-03-25,
3383,3383,2025-10-29,Benue Farmers Cooperative
3384,3384,2015-05-13,
3385,3385,2019-04-14,Kumasi Farmers Cooperative
3386,3386,2018-11-17,Kaduna Farmers Cooperative
3387,3387,2022-05-21,
3388,3388,2016-03-16,
3389,3389,2016-11-22,
3390,3390,2025-10-15,Kumasi Farmers Cooperative
3391,3391,2022-08-03,Ibadan Farmers Cooperative
3392,3392,2021-10-28,Enugu Farmers Cooperative
3393,3393,2021-05-13,Uyo Farmers Cooperative
3394,3394,2024-08-09,Kumasi Farmers Cooperative
3395,3395,2015-03-28,
3396,3396,2022-01-13,Nakuru Farmers Cooperative
3397,3397,2019-02-23,Kumasi Farmers Cooperative
3398,3398,2015-01-19,
3399,3399,2018-10-11,Enugu Farmers Cooperative
3400,3400,2020-05-08,Kumasi Farmers Cooperative
3401,3401,2024-05-09,Ibadan Farmers Cooperative
3402,3402,2020-03-23,
3403,3403,2022-10-26,Kumasi Farmers Cooperative
3404,3404,2026-05-19,
3405,3405,2022-12-30,Nakuru Farmers Cooperative
3406,3406,2016-09-06,
3407,3407,2015-08-02,Uyo Farmers Cooperative
3408,3408,2019-10-19,
3409,3409,2016-06-19,
3410,3410,2024-07-22,Kaduna Farmers Cooperative
3411,3411,2016-06-14,Nakuru Farmers Cooperative
3412,3412,2020-08-27,Kumasi Farmers Cooperative
3413,3413,2024-01-09,
3414,3414,2018-02-09,
3415,3415,2026-01-20,Kumasi Farmers Cooperative
3416,3416,2020-10-30,
3417,3417,2018-03-12,Uyo Farmers Cooperative
3418,3418,2018-06-21,Kaduna Farmers Cooperative
3419,3419,2018-01-25,
3420,3420,2024-12-30,Benue Farmers Cooperative
3421,3421,2018-03-10,
3422,3422,2020-12-24,
3423,3423,2017-04-03,
3424,3424,2022-04-17,Enugu Farmers Cooperative
3425,3425,2021-03-07,Benue Farmers Cooperative
3426,3426,2015-12-06,Kaduna Farmers Cooperative
3427,3427,2020-04-07,Kumasi Farmers Cooperative
3428,3428,2015-07-26,Uyo Farmers Cooperative
3429,3429,2016-04-14,Kaduna Farmers Cooperative
3430,3430,2020-05-30,
3431,3431,2016-05-19,Kaduna Farmers Cooperative
3432,3432,2025-12-15,
3433,3433,2019-09-10,Benue Farmers Cooperative
3434,3434,2015-04-07,Kaduna Farmers Cooperative
3435,3435,2018-05-16,
3436,3436,2026-02-26,
3437,3437,2025-10-14,
3438,3438,2020-02-01,Uyo Farmers Cooperative
3439,3439,2018-10-11,Ibadan Farmers Cooperative
3440,3440,2019-05-28,
3441,3441,2021-05-27,Benue Farmers Cooperative
3442,3442,2021-10-26,
3443,3443,2016-09-25,Ibadan Farmers Cooperative
3444,3444,2023-05-16,
3445,3445,2019-04-05,Uyo Farmers Cooperative
3446,3446,2019-07-14,
3447,3447,2018-09-26,Benue Farmers Cooperative
3448,3448,2026-05-16,Uyo Farmers Cooperative
3449,3449,2018-11-13,Ibadan Farmers Cooperative
3450,3450,2021-07-28,Nakuru Farmers Cooperative
3451,3451,2016-04-21,
3452,3452,2019-12-23,Kumasi Farmers Cooperative
3453,3453,2022-02-27,Ibadan Farmers Cooperative
3454,3454,2023-07-02,
3455,3455,2015-03-14,
3456,3456,2018-08-28,Uyo Farmers Cooperative
3457,3457,2023-11-08,Uyo Farmers Cooperative
3458,3458,2020-07-20,
3459,3459,2021-05-18,Uyo Farmers Cooperative
3460,3460,2018-07-13,
3461,3461,2023-06-24,Enugu Farmers Cooperative
3462,3462,2021-03-09,
3463,3463,2023-12-15,Benue Farmers Cooperative
3464,3464,2022-12-14,Ibadan Farmers Cooperative
3465,3465,2018-09-30,
3466,3466,2020-11-28,Nakuru Farmers Cooperative
3467,3467,2017-06-07,Benue Farmers Cooperative
3468,3468,2022-12-24,Uyo Farmers Cooperative
3469,3469,2016-07-22,
3470,3470,2019-04-19,Kumasi Farmers Cooperative
3471,3471,2025-02-21,Ibadan Farmers Cooperative
3472,3472,2021-04-29,Enugu Farmers Cooperative
3473,3473,2020-05-01,Nakuru Farmers Cooperative
3474,3474,2026-01-13,
3475,3475,2024-08-31,
3476,3476,2026-04-16,Enugu Farmers Cooperative
3477,3477,2021-06-11,Enugu Farmers Cooperative
3478,3478,2023-10-21,
3479,3479,2020-10-02,
3480,3480,2016-12-19,
3481,3481,2022-03-22,Enugu Farmers Cooperative
3482,3482,2025-06-01,Ibadan Farmers Cooperative
3483,3483,2021-12-25,
3484,3484,2023-01-17,
3485,3485,2022-05-13,
3486,3486,2019-05-13,Enugu Farmers Cooperative
3487,3487,2019-09-09,Ibadan Farmers Cooperative
3488,3488,2021-05-24,Ibadan Farmers Cooperative
3489,3489,2020-06-12,
3490,3490,2023-03-25,
3491,3491,2025-02-24,
3492,3492,2017-08-13,Benue Farmers Cooperative
3493,3493,2022-11-21,Kumasi Farmers Cooperative
3494,3494,2015-05-14,Uyo Farmers Cooperative
3495,3495,2023-10-11,Kaduna Farmers Cooperative
3496,3496,2026-05-03,
3497,3497,2019-07-13,Benue Farmers Cooperative
3498,3498,2024-06-10,
3499,3499,2019-12-17,Benue Farmers Cooperative
3500,3500,2016-05-09,
3501,3501,2023-03-27,
3502,3502,2020-08-23,Uyo Farmers Cooperative
3503,3503,2021-04-24,Nakuru Farmers Cooperative
3504,3504,2017-07-22,Kaduna Farmers Cooperative
3505,3505,2018-09-11,
3506,3506,2022-12-06,
3507,3507,2020-02-16,
3508,3508,2025-02-02,Uyo Farmers Cooperative
3509,3509,2026-02-28,Uyo Farmers Cooperative
3510,3510,2015-05-07,Kumasi Farmers Cooperative
3511,3511,2015-05-29,
3512,3512,2020-03-19,Benue Farmers Cooperative
3513,3513,2022-08-29,Enugu Farmers Cooperative
3514,3514,2021-02-24,
3515,3515,2015-12-05,
3516,3516,2018-04-22,Kaduna Farmers Cooperative
3517,3517,2025-12-05,
3518,3518,2018-11-13,
3519,3519,2016-05-22,Kaduna Farmers Cooperative
3520,3520,2016-05-14,
3521,3521,2019-12-14,Kaduna Farmers Cooperative
3522,3522,2016-03-22,
3523,3523,2022-01-16,
3524,3524,2021-07-22,
3525,3525,2018-03-31,
3526,3526,2024-07-11,Benue Farmers Cooperative
3527,3527,2025-03-26,Enugu Farmers Cooperative
3528,3528,2024-08-10,
3529,3529,2025-06-14,
3530,3530,2017-04-02,Kaduna Farmers Cooperative
3531,3531,2026-03-14,
3532,3532,2020-06-28,
3533,3533,2024-02-03,Benue Farmers Cooperative
3534,3534,2018-03-27,
3535,3535,2018-01-12,
3536,3536,2020-04-21,Benue Farmers Cooperative
3537,3537,2019-08-13,Ibadan Farmers Cooperative
3538,3538,2025-12-19,
3539,3539,2016-12-22,
3540,3540,2023-11-25,
3541,3541,2015-03-02,Uyo Farmers Cooperative
3542,3542,2024-07-21,Enugu Farmers Cooperative
3543,3543,2019-12-21,
3544,3544,2022-11-24,Kaduna Farmers Cooperative
3545,3545,2023-05-14,Nakuru Farmers Cooperative
3546,3546,2018-01-22,Uyo Farmers Cooperative
3547,3547,2019-07-16,Nakuru Farmers Cooperative
3548,3548,2016-04-18,Kaduna Farmers Cooperative
3549,3549,2018-09-05,Kumasi Farmers Cooperative
3550,3550,2025-05-08,Uyo Farmers Cooperative
3551,3551,2024-01-21,
3552,3552,2026-05-07,
3553,3553,2023-11-10,
3554,3554,2024-12-16,Nakuru Farmers Cooperative
3555,3555,2017-06-08,Benue Farmers Cooperative
3556,3556,2018-01-20,
3557,3557,2019-11-09,
3558,3558,2017-11-21,
3559,3559,2016-04-21,
3560,3560,2026-03-18,
3561,3561,2020-02-15,Kumasi Farmers Cooperative
3562,3562,2017-11-21,
3563,3563,2018-02-25,Ibadan Farmers Cooperative
3564,3564,2021-10-25,Enugu Farmers Cooperative
3565,3565,2018-10-03,
3566,3566,2020-04-17,
3567,3567,2016-03-20,
3568,3568,2024-11-02,
3569,3569,2022-04-16,
3570,3570,2023-12-13,Benue Farmers Cooperative
3571,3571,2016-11-27,Benue Farmers Cooperative
3572,3572,2026-04-11,
3573,3573,2020-10-28,Kaduna Farmers Cooperative
3574,3574,2019-06-06,Enugu Farmers Cooperative
3575,3575,2019-05-04,
3576,3576,2019-06-07,
3577,3577,2017-06-05,Benue Farmers Cooperative
3578,3578,2018-07-26,
3579,3579,2022-12-09,Uyo Farmers Cooperative
3580,3580,2019-07-29,Ibadan Farmers Cooperative
3581,3581,2024-10-01,
3582,3582,2015-05-03,
3583,3583,2022-10-02,
3584,3584,2022-08-27,Kumasi Farmers Cooperative
3585,3585,2022-07-30,
3586,3586,2015-01-22,Ibadan Farmers Cooperative
3587,3587,2024-01-31,Nakuru Farmers Cooperative
3588,3588,2016-04-07,Enugu Farmers Cooperative
3589,3589,2024-07-05,Kumasi Farmers Cooperative
3590,3590,2015-01-18,
3591,3591,2018-03-06,
3592,3592,2018-01-02,Uyo Farmers Cooperative
3593,3593,2019-10-31,
3594,3594,2026-02-06,
3595,3595,2022-12-04,Uyo Farmers Cooperative
3596,3596,2018-02-26,Kumasi Farmers Cooperative
3597,3597,2023-07-05,
3598,3598,2025-08-15,
3599,3599,2023-07-30,
3600,3600,2021-08-04,
3601,3601,2016-06-24,Uyo Farmers Cooperative
3602,3602,2024-07-12,
3603,3603,2015-02-19,
3604,3604,2022-11-03,
3605,3605,2015-04-19,Benue Farmers Cooperative
3606,3606,2018-07-17,
3607,3607,2016-05-07,Benue Farmers Cooperative
3608,3608,2020-05-20,Uyo Farmers Cooperative
3609,3609,2018-02-17,Ibadan Farmers Cooperative
3610,3610,2021-02-07,Nakuru Farmers Cooperative
3611,3611,2025-05-19,Kaduna Farmers Cooperative
3612,3612,2020-10-02,
3613,3613,2023-05-09,Uyo Farmers Cooperative
3614,3614,2024-07-06,Enugu Farmers Cooperative
3615,3615,2018-06-16,
3616,3616,2021-10-16,Benue Farmers Cooperative
3617,3617,2022-01-09,Kaduna Farmers Cooperative
3618,3618,2026-03-08,Ibadan Farmers Cooperative
3619,3619,2016-07-28,
3620,3620,2022-12-24,Enugu Farmers Cooperative
3621,3621,2015-08-05,
3622,3622,2021-09-27,Kaduna Farmers Cooperative
3623,3623,2025-03-08,
3624,3624,2017-07-14,
3625,3625,2015-07-14,Nakuru Farmers Cooperative
3626,3626,2020-12-17,
3627,3627,2020-06-06,
3628,3628,2015-10-16,Kaduna Farmers Cooperative
3629,3629,2020-04-10,Benue Farmers Cooperative
3630,3630,2021-06-27,
3631,3631,2021-03-30,
3632,3632,2019-10-02,
3633,3633,2018-02-11,Benue Farmers Cooperative
3634,3634,2025-05-10,Enugu Farmers Cooperative
3635,3635,2017-05-31,Nakuru Farmers Cooperative
3636,3636,2025-04-05,
3637,3637,2019-02-01,
3638,3638,2022-12-30,
3639,3639,2026-01-14,
3640,3640,2023-10-13,Benue Farmers Cooperative
3641,3641,2022-11-03,
3642,3642,2026-06-26,Kumasi Farmers Cooperative
3643,3643,2017-03-21,
3644,3644,2017-08-07,Benue Farmers Cooperative
3645,3645,2021-10-22,Benue Farmers Cooperative
3646,3646,2016-04-09,Kumasi Farmers Cooperative
3647,3647,2016-04-29,Benue Farmers Cooperative
3648,3648,2023-09-20,
3649,3649,2019-05-19,Nakuru Farmers Cooperative
3650,3650,2017-04-04,
3651,3651,2026-05-14,
3652,3652,2023-10-04,
3653,3653,2021-06-27,Kumasi Farmers Cooperative
3654,3654,2018-03-08,Benue Farmers Cooperative
3655,3655,2021-10-22,Nakuru Farmers Cooperative
3656,3656,2022-11-20,Kaduna Farmers Cooperative
3657,3657,2022-11-30,Enugu Farmers Cooperative
3658,3658,2021-03-09,Uyo Farmers Cooperative
3659,3659,2017-01-17,Benue Farmers Cooperative
3660,3660,2016-10-18,Benue Farmers Cooperative
3661,3661,2021-01-10,
3662,3662,2016-05-20,Kumasi Farmers Cooperative
3663,3663,2019-08-16,Uyo Farmers Cooperative
3664,3664,2019-05-12,
3665,3665,2017-08-04,
3666,3666,2020-05-18,Ibadan Farmers Cooperative
3667,3667,2020-09-26,Benue Farmers Cooperative
3668,3668,2021-05-20,Kumasi Farmers Cooperative
3669,3669,2019-06-24,Kumasi Farmers Cooperative
3670,3670,2016-03-19,Benue Farmers Cooperative
3671,3671,2017-01-02,Nakuru Farmers Cooperative
3672,3672,2015-07-04,Nakuru Farmers Cooperative
3673,3673,2019-03-05,
3674,3674,2017-01-21,
3675,3675,2016-11-25,Kaduna Farmers Cooperative
3676,3676,2016-06-29,Benue Farmers Cooperative
3677,3677,2023-01-29,Enugu Farmers Cooperative
3678,3678,2016-05-01,
3679,3679,2020-07-10,Kumasi Farmers Cooperative
3680,3680,2025-03-17,Kaduna Farmers Cooperative
3681,3681,2023-12-06,
3682,3682,2016-10-01,Kaduna Farmers Cooperative
3683,3683,2022-06-29,Uyo Farmers Cooperative
3684,3684,2021-06-18,
3685,3685,2020-04-05,Uyo Farmers Cooperative
3686,3686,2022-09-25,
3687,3687,2024-07-08,Kumasi Farmers Cooperative
3688,3688,2023-10-16,
3689,3689,2016-07-02,Ibadan Farmers Cooperative
3690,3690,2020-03-25,Benue Farmers Cooperative
3691,3691,2018-09-09,Nakuru Farmers Cooperative
3692,3692,2023-11-17,
3693,3693,2026-04-19,Kumasi Farmers Cooperative
3694,3694,2023-11-13,Kaduna Farmers Cooperative
3695,3695,2024-02-07,Kaduna Farmers Cooperative
3696,3696,2018-08-28,Uyo Farmers Cooperative
3697,3697,2020-06-25,
3698,3698,2020-05-20,
3699,3699,2024-12-18,Ibadan Farmers Cooperative
3700,3700,2017-10-29,Nakuru Farmers Cooperative
3701,3701,2020-12-30,Benue Farmers Cooperative
3702,3702,2018-12-13,
3703,3703,2016-05-07,Kaduna Farmers Cooperative
3704,3704,2018-10-12,
3705,3705,2025-03-08,Uyo Farmers Cooperative
3706,3706,2025-11-02,Benue Farmers Cooperative
3707,3707,2017-03-12,
3708,3708,2023-10-23,Nakuru Farmers Cooperative
3709,3709,2018-08-07,
3710,3710,2016-09-30,Ibadan Farmers Cooperative
3711,3711,2015-11-11,
3712,3712,2022-01-08,Benue Farmers Cooperative
3713,3713,2019-06-19,Kumasi Farmers Cooperative
3714,3714,2025-05-18,Kumasi Farmers Cooperative
3715,3715,2021-11-30,
3716,3716,2015-10-18,Uyo Farmers Cooperative
3717,3717,2022-10-16,
3718,3718,2020-09-05,Uyo Farmers Cooperative
3719,3719,2024-04-19,Benue Farmers Cooperative
3720,3720,2020-01-26,Benue Farmers Cooperative
3721,3721,2017-11-05,
3722,3722,2019-12-03,Kaduna Farmers Cooperative
3723,3723,2022-05-28,Ibadan Farmers Cooperative
3724,3724,2017-07-13,
3725,3725,2024-06-25,Enugu Farmers Cooperative
3726,3726,2023-08-24,Nakuru Farmers Cooperative
3727,3727,2020-12-30,
3728,3728,2016-03-26,Benue Farmers Cooperative
3729,3729,2022-06-20,Uyo Farmers Cooperative
3730,3730,2019-07-27,Benue Farmers Cooperative
3731,3731,2020-05-02,Benue Farmers Cooperative
3732,3732,2025-12-17,
3733,3733,2020-12-10,
3734,3734,2025-01-27,
3735,3735,2023-03-29,
3736,3736,2025-05-18,Benue Farmers Cooperative
3737,3737,2022-01-30,
3738,3738,2016-03-24,
3739,3739,2018-02-24,
3740,3740,2021-09-20,
3741,3741,2017-09-06,
3742,3742,2021-10-19,
3743,3743,2026-05-04,Benue Farmers Cooperative
3744,3744,2026-06-24,Ibadan Farmers Cooperative
3745,3745,2023-10-28,Kaduna Farmers Cooperative
3746,3746,2021-04-17,Uyo Farmers Cooperative
3747,3747,2021-06-18,
3748,3748,2015-03-02,Nakuru Farmers Cooperative
3749,3749,2024-08-24,
3750,3750,2022-10-10,Kumasi Farmers Cooperative
3751,3751,2016-12-03,Benue Farmers Cooperative
3752,3752,2020-07-05,Kumasi Farmers Cooperative
3753,3753,2018-10-23,Ibadan Farmers Cooperative
3754,3754,2019-03-22,
3755,3755,2023-10-07,Enugu Farmers Cooperative
3756,3756,2023-04-06,
3757,3757,2016-11-10,Kaduna Farmers Cooperative
3758,3758,2022-09-26,
3759,3759,2020-07-23,
3760,3760,2018-04-13,
3761,3761,2018-05-13,Ibadan Farmers Cooperative
3762,3762,2024-05-13,Ibadan Farmers Cooperative
3763,3763,2022-08-09,Kumasi Farmers Cooperative
3764,3764,2019-04-11,Nakuru Farmers Cooperative
3765,3765,2024-03-09,
3766,3766,2018-05-26,
3767,3767,2017-04-20,
3768,3768,2018-10-16,
3769,3769,2017-12-30,Ibadan Farmers Cooperative
3770,3770,2023-06-01,
3771,3771,2022-08-04,
3772,3772,2020-11-04,
3773,3773,2015-12-04,Enugu Farmers Cooperative
3774,3774,2017-08-31,Kumasi Farmers Cooperative
3775,3775,2019-02-27,Ibadan Farmers Cooperative
3776,3776,2022-10-03,
3777,3777,2020-10-26,Kumasi Farmers Cooperative
3778,3778,2022-04-14,Kumasi Farmers Cooperative
3779,3779,2020-06-24,
3780,3780,2019-03-23,Enugu Farmers Cooperative
3781,3781,2022-06-11,
3782,3782,2015-08-31,Benue Farmers Cooperative
3783,3783,2021-03-30,
3784,3784,2016-02-13,Nakuru Farmers Cooperative
3785,3785,2018-09-04,Kumasi Farmers Cooperative
3786,3786,2022-02-15,Kumasi Farmers Cooperative
3787,3787,2023-04-14,Enugu Farmers Cooperative
3788,3788,2016-08-08,
3789,3789,2015-09-01,Kumasi Farmers Cooperative
3790,3790,2016-04-12,
3791,3791,2020-02-22,Kaduna Farmers Cooperative
3792,3792,2019-06-06,Nakuru Farmers Cooperative
3793,3793,2025-07-24,
3794,3794,2015-06-04,Kumasi Farmers Cooperative
3795,3795,2023-08-06,
3796,3796,2026-05-08,Enugu Farmers Cooperative
3797,3797,2019-05-18,
3798,3798,2022-11-01,
3799,3799,2019-04-19,Enugu Farmers Cooperative
3800,3800,2025-05-13,Nakuru Farmers Cooperative
3801,3801,2018-09-18,Kumasi Farmers Cooperative
3802,3802,2017-03-08,Enugu Farmers Cooperative
3803,3803,2019-05-18,Benue Farmers Cooperative
3804,3804,2017-04-01,
3805,3805,2022-05-13,
3806,3806,2022-09-15,Kumasi Farmers Cooperative
3807,3807,2023-10-13,Benue Farmers Cooperative
3808,3808,2024-04-13,
3809,3809,2018-07-30,
3810,3810,2020-10-04,
3811,3811,2022-06-23,Kaduna Farmers Cooperative
3812,3812,2025-08-18,Enugu Farmers Cooperative
3813,3813,2017-08-28,Nakuru Farmers Cooperative
3814,3814,2023-01-04,Uyo Farmers Cooperative
3815,3815,2026-02-09,Kumasi Farmers Cooperative
3816,3816,2015-06-21,Uyo Farmers Cooperative
3817,3817,2019-11-27,Nakuru Farmers Cooperative
3818,3818,2023-09-09,
3819,3819,2016-09-14,Kumasi Farmers Cooperative
3820,3820,2017-02-05,
3821,3821,2020-01-26,Kumasi Farmers Cooperative
3822,3822,2024-12-19,
3823,3823,2023-04-09,Ibadan Farmers Cooperative
3824,3824,2021-03-13,Kaduna Farmers Cooperative
3825,3825,2022-08-12,Nakuru Farmers Cooperative
3826,3826,2020-09-10,Ibadan Farmers Cooperative
3827,3827,2022-01-02,
3828,3828,2019-03-12,
3829,3829,2023-08-27,Kaduna Farmers Cooperative
3830,3830,2020-08-27,Kaduna Farmers Cooperative
3831,3831,2024-12-05,
3832,3832,2021-11-15,Uyo Farmers Cooperative
3833,3833,2020-01-22,
3834,3834,2021-12-02,Benue Farmers Cooperative
3835,3835,2025-11-12,
3836,3836,2017-02-21,Benue Farmers Cooperative
3837,3837,2018-01-20,
3838,3838,2019-01-15,Uyo Farmers Cooperative
3839,3839,2026-03-11,Nakuru Farmers Cooperative
3840,3840,2023-09-13,
3841,3841,2018-09-27,
3842,3842,2024-03-04,
3843,3843,2025-01-21,
3844,3844,2018-03-14,
3845,3845,2016-06-30,
3846,3846,2019-11-18,
3847,3847,2020-06-28,
3848,3848,2025-08-18,Kaduna Farmers Cooperative
3849,3849,2020-12-01,Benue Farmers Cooperative
3850,3850,2020-10-29,Nakuru Farmers Cooperative
3851,3851,2019-08-07,
3852,3852,2019-11-20,
3853,3853,2024-08-08,Enugu Farmers Cooperative
3854,3854,2015-07-06,
3855,3855,2020-05-31,Nakuru Farmers Cooperative
3856,3856,2020-09-14,
3857,3857,2022-03-02,Nakuru Farmers Cooperative
3858,3858,2015-07-27,Benue Farmers Cooperative
3859,3859,2025-04-20,
3860,3860,2020-10-26,
3861,3861,2024-09-28,Enugu Farmers Cooperative
3862,3862,2015-12-18,Enugu Farmers Cooperative
3863,3863,2021-07-28,Nakuru Farmers Cooperative
3864,3864,2019-06-24,Kaduna Farmers Cooperative
3865,3865,2018-09-06,Enugu Farmers Cooperative
3866,3866,2024-01-01,Kumasi Farmers Cooperative
3867,3867,2022-07-05,Enugu Farmers Cooperative
3868,3868,2025-06-09,Enugu Farmers Cooperative
3869,3869,2022-04-10,Uyo Farmers Cooperative
3870,3870,2021-07-30,Enugu Farmers Cooperative
3871,3871,2024-05-19,
3872,3872,2016-01-04,Enugu Farmers Cooperative
3873,3873,2015-09-09,
3874,3874,2018-08-30,
3875,3875,2024-12-04,
3876,3876,2018-12-12,Nakuru Farmers Cooperative
3877,3877,2015-09-11,Kumasi Farmers Cooperative
3878,3878,2016-12-05,Kumasi Farmers Cooperative
3879,3879,2016-07-26,Kumasi Farmers Cooperative
3880,3880,2018-08-16,Ibadan Farmers Cooperative
3881,3881,2022-08-09,Ibadan Farmers Cooperative
3882,3882,2022-02-24,Nakuru Farmers Cooperative
3883,3883,2015-05-10,
3884,3884,2015-07-16,
3885,3885,2022-12-18,
3886,3886,2020-11-11,
3887,3887,2026-06-04,Ibadan Farmers Cooperative
3888,3888,2025-08-29,Kaduna Farmers Cooperative
3889,3889,2019-10-30,
3890,3890,2023-12-06,
3891,3891,2016-06-16,Benue Farmers Cooperative
3892,3892,2016-03-30,Enugu Farmers Cooperative
3893,3893,2018-04-25,
3894,3894,2024-05-08,Ibadan Farmers Cooperative
3895,3895,2024-11-28,Enugu Farmers Cooperative
3896,3896,2023-06-03,Uyo Farmers Cooperative
3897,3897,2016-06-26,
3898,3898,2017-08-07,
3899,3899,2016-04-04,Kumasi Farmers Cooperative
3900,3900,2015-09-22,Ibadan Farmers Cooperative
3901,3901,2025-07-11,
3902,3902,2024-04-12,
3903,3903,2022-11-16,Enugu Farmers Cooperative
3904,3904,2026-06-10,Kumasi Farmers Cooperative
3905,3905,2024-03-31,Benue Farmers Cooperative
3906,3906,2020-09-16,Enugu Farmers Cooperative
3907,3907,2021-06-17,Kumasi Farmers Cooperative
3908,3908,2020-11-05,
3909,3909,2020-11-13,Kaduna Farmers Cooperative
3910,3910,2015-04-13,Benue Farmers Cooperative
3911,3911,2015-07-14,
3912,3912,2024-03-13,Benue Farmers Cooperative
3913,3913,2024-11-05,
3914,3914,2017-01-25,Nakuru Farmers Cooperative
3915,3915,2025-11-06,
3916,3916,2022-07-07,
3917,3917,2023-02-25,
3918,3918,2024-01-10,Kumasi Farmers Cooperative
3919,3919,2023-07-22,
3920,3920,2023-10-18,Uyo Farmers Cooperative
3921,3921,2016-01-04,Enugu Farmers Cooperative
3922,3922,2016-07-03,Kaduna Farmers Cooperative
